environment: 
YAML: configs/fedntd1.yaml
==> model: Resnet18
==> client_model: Resnet18
==> dataset_path: datasets/cifar10
==> dataset: cifar10
==> nclass: 10
==> test_dataset: cifar10
==> test_dataset_path: datasets/cifar10
==> standardize: True
==> augment: True
==> pin_memory: True
==> n_workers: 4
==> SEED: 72
==> batch_size: 32
==> gpu: 0
==> server_gpu: 0
==> adv: False
==> iid: False
==> beta: 0.6
==> alpha: 0.01
==> params_avg: 0.001
==> n_clients: 30
==> sample_clients: 0.3
==> lr: 0.001
==> total_iterations: 50
==> client_iterations: 5
==> img_size: [32, 32]
==> eval_mode: True
==> individual: False
==> opt: SGD
==> momentum: 0.9
==> return_logs: False
==> pid: 30011
augmenting dataset
standardizing dataset
Files already downloaded and verified
50000
non iid data loading
tensor([ 156, 2335, 2912, 2734, 1695,  178,  889,  454,  136,  714, 1602, 3963,
        1013, 2885,   50,   45, 1185,  440, 1781, 4093, 3013,  231, 2557, 6974,
        1146,  759, 1164, 4579,   21,  296])
epochs: [1/5] train_acc: 0.145 train_loss: 2.770
epochs: [2/5] train_acc: 0.218 train_loss: 2.642
epochs: [3/5] train_acc: 0.284 train_loss: 2.382
epochs: [4/5] train_acc: 0.393 train_loss: 2.177
epochs: [5/5] train_acc: 0.466 train_loss: 1.919
############## client 19 ##############
epochs: [1/5] train_acc: 0.577 train_loss: 1.241
epochs: [2/5] train_acc: 0.653 train_loss: 1.013
epochs: [3/5] train_acc: 0.685 train_loss: 0.892
epochs: [4/5] train_acc: 0.726 train_loss: 0.784
epochs: [5/5] train_acc: 0.768 train_loss: 0.692
############## client 4 ##############
epochs: [1/5] train_acc: 0.196 train_loss: 2.569
epochs: [2/5] train_acc: 0.291 train_loss: 2.266
epochs: [3/5] train_acc: 0.362 train_loss: 2.122
epochs: [4/5] train_acc: 0.409 train_loss: 2.000
epochs: [5/5] train_acc: 0.473 train_loss: 1.884
############## client 26 ##############
epochs: [1/5] train_acc: 0.153 train_loss: 2.614
epochs: [2/5] train_acc: 0.236 train_loss: 2.341
epochs: [3/5] train_acc: 0.350 train_loss: 2.142
epochs: [4/5] train_acc: 0.418 train_loss: 2.019
epochs: [5/5] train_acc: 0.476 train_loss: 1.894
############## client 10 ##############
epochs: [1/5] train_acc: 0.172 train_loss: 2.561
epochs: [2/5] train_acc: 0.218 train_loss: 2.371
epochs: [3/5] train_acc: 0.229 train_loss: 2.335
epochs: [4/5] train_acc: 0.233 train_loss: 2.335
epochs: [5/5] train_acc: 0.293 train_loss: 2.235
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.127
cur_acc: 0.127
iteration [3/50]
############## client 7 ##############
epochs: [1/5] train_acc: 0.119 train_loss: 2.733
epochs: [2/5] train_acc: 0.227 train_loss: 2.412
epochs: [3/5] train_acc: 0.299 train_loss: 2.267
epochs: [4/5] train_acc: 0.325 train_loss: 2.134
epochs: [5/5] train_acc: 0.431 train_loss: 1.989
############## client 12 ##############
epochs: [1/5] train_acc: 0.174 train_loss: 2.654
epochs: [2/5] train_acc: 0.297 train_loss: 2.312
epochs: [3/5] train_acc: 0.298 train_loss: 2.181
epochs: [4/5] train_acc: 0.395 train_loss: 2.023
epochs: [5/5] train_acc: 0.468 train_loss: 1.935
############## client 4 ##############
epochs: [1/5] train_acc: 0.447 train_loss: 1.557
epochs: [2/5] train_acc: 0.537 train_loss: 1.316
epochs: [3/5] train_acc: 0.581 train_loss: 1.202
epochs: [4/5] train_acc: 0.615 train_loss: 1.067
epochs: [5/5] train_acc: 0.676 train_loss: 0.938
############## client 20 ##############
epochs: [1/5] train_acc: 0.225 train_loss: 2.424
epochs: [2/5] train_acc: 0.328 train_loss: 2.150
epochs: [3/5] train_acc: 0.385 train_loss: 2.026
epochs: [4/5] train_acc: 0.446 train_loss: 1.934
epochs: [5/5] train_acc: 0.504 train_loss: 1.820
############## client 0 ##############
epochs: [1/5] train_acc: 0.111 train_loss: 2.976
epochs: [2/5] train_acc: 0.179 train_loss: 2.472
epochs: [3/5] train_acc: 0.279 train_loss: 2.293
epochs: [4/5] train_acc: 0.437 train_loss: 2.041
epochs: [5/5] train_acc: 0.512 train_loss: 1.933
############## client 22 ##############
epochs: [1/5] train_acc: 0.530 train_loss: 1.372
epochs: [2/5] train_acc: 0.630 train_loss: 1.083
epochs: [3/5] train_acc: 0.672 train_loss: 0.966
epochs: [4/5] train_acc: 0.713 train_loss: 0.810
epochs: [5/5] train_acc: 0.760 train_loss: 0.682
############## client 29 ##############
epochs: [1/5] train_acc: 0.125 train_loss: 2.784
epochs: [2/5] train_acc: 0.228 train_loss: 2.514
epochs: [3/5] train_acc: 0.309 train_loss: 2.313
epochs: [4/5] train_acc: 0.369 train_loss: 2.161
epochs: [5/5] train_acc: 0.475 train_loss: 1.944
############## client 14 ##############
epochs: [1/5] train_acc: 0.158 train_loss: 2.771
epochs: [2/5] train_acc: 0.189 train_loss: 2.677
epochs: [3/5] train_acc: 0.252 train_loss: 2.413
epochs: [4/5] train_acc: 0.425 train_loss: 2.178
epochs: [5/5] train_acc: 0.366 train_loss: 2.169
############## client 25 ##############
epochs: [1/5] train_acc: 0.549 train_loss: 1.426
epochs: [2/5] train_acc: 0.676 train_loss: 0.976
epochs: [3/5] train_acc: 0.752 train_loss: 0.734
epochs: [4/5] train_acc: 0.810 train_loss: 0.593
epochs: [5/5] train_acc: 0.858 train_loss: 0.454
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.162
cur_acc: 0.162
iteration [4/50]
############## client 14 ##############
epochs: [1/5] train_acc: 0.283 train_loss: 1.935
epochs: [2/5] train_acc: 0.413 train_loss: 1.835
epochs: [3/5] train_acc: 0.524 train_loss: 1.756
epochs: [4/5] train_acc: 0.535 train_loss: 1.793
epochs: [5/5] train_acc: 0.507 train_loss: 1.535
############## client 2 ##############
epochs: [1/5] train_acc: 0.375 train_loss: 1.720
epochs: [2/5] train_acc: 0.473 train_loss: 1.466
epochs: [3/5] train_acc: 0.531 train_loss: 1.298
epochs: [4/5] train_acc: 0.592 train_loss: 1.144
epochs: [5/5] train_acc: 0.638 train_loss: 1.009
############## client 24 ##############
epochs: [1/5] train_acc: 0.172 train_loss: 2.595
epochs: [2/5] train_acc: 0.269 train_loss: 2.292
epochs: [3/5] train_acc: 0.367 train_loss: 2.127
epochs: [4/5] train_acc: 0.414 train_loss: 2.021
epochs: [5/5] train_acc: 0.459 train_loss: 1.910
############## client 9 ##############
epochs: [1/5] train_acc: 0.549 train_loss: 1.347
epochs: [2/5] train_acc: 0.620 train_loss: 1.052
epochs: [3/5] train_acc: 0.684 train_loss: 0.899
epochs: [4/5] train_acc: 0.720 train_loss: 0.782
epochs: [5/5] train_acc: 0.799 train_loss: 0.643
############## client 28 ##############
epochs: [1/5] train_acc: 0.095 train_loss: 3.185
epochs: [2/5] train_acc: 0.095 train_loss: 2.774
epochs: [3/5] train_acc: 0.190 train_loss: 2.306
epochs: [4/5] train_acc: 0.476 train_loss: 1.977
epochs: [5/5] train_acc: 0.667 train_loss: 1.653
############## client 16 ##############
epochs: [1/5] train_acc: 0.156 train_loss: 2.524
epochs: [2/5] train_acc: 0.234 train_loss: 2.278
epochs: [3/5] train_acc: 0.321 train_loss: 2.106
epochs: [4/5] train_acc: 0.402 train_loss: 1.998
epochs: [5/5] train_acc: 0.442 train_loss: 1.868
############## client 10 ##############
epochs: [1/5] train_acc: 0.522 train_loss: 1.426
epochs: [2/5] train_acc: 0.436 train_loss: 1.616
epochs: [3/5] train_acc: 0.412 train_loss: 1.650
epochs: [4/5] train_acc: 0.450 train_loss: 1.534
epochs: [5/5] train_acc: 0.517 train_loss: 1.328
############## client 0 ##############
epochs: [1/5] train_acc: 0.439 train_loss: 1.623
epochs: [2/5] train_acc: 0.556 train_loss: 1.313
epochs: [3/5] train_acc: 0.618 train_loss: 1.043
epochs: [4/5] train_acc: 0.722 train_loss: 0.846
epochs: [5/5] train_acc: 0.810 train_loss: 0.700
############## client 13 ##############
epochs: [1/5] train_acc: 0.214 train_loss: 2.446
epochs: [2/5] train_acc: 0.306 train_loss: 2.200
epochs: [3/5] train_acc: 0.362 train_loss: 2.118
epochs: [4/5] train_acc: 0.407 train_loss: 2.001
epochs: [5/5] train_acc: 0.448 train_loss: 1.923
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.179
cur_acc: 0.179
iteration [5/50]
############## client 28 ##############
epochs: [1/5] train_acc: 0.333 train_loss: 1.908
epochs: [2/5] train_acc: 0.333 train_loss: 1.858
epochs: [3/5] train_acc: 0.476 train_loss: 1.645
epochs: [4/5] train_acc: 0.619 train_loss: 1.398
epochs: [5/5] train_acc: 0.667 train_loss: 1.316
############## client 8 ##############
epochs: [1/5] train_acc: 0.075 train_loss: 2.936
epochs: [2/5] train_acc: 0.225 train_loss: 2.485
epochs: [3/5] train_acc: 0.275 train_loss: 2.418
epochs: [4/5] train_acc: 0.312 train_loss: 2.308
epochs: [5/5] train_acc: 0.313 train_loss: 2.246
############## client 29 ##############
epochs: [1/5] train_acc: 0.391 train_loss: 1.740
epochs: [2/5] train_acc: 0.456 train_loss: 1.526
epochs: [3/5] train_acc: 0.544 train_loss: 1.336
epochs: [4/5] train_acc: 0.566 train_loss: 1.179
epochs: [5/5] train_acc: 0.594 train_loss: 1.085
############## client 11 ##############
epochs: [1/5] train_acc: 0.449 train_loss: 1.526
epochs: [2/5] train_acc: 0.544 train_loss: 1.283
epochs: [3/5] train_acc: 0.602 train_loss: 1.138
epochs: [4/5] train_acc: 0.648 train_loss: 1.011
epochs: [5/5] train_acc: 0.702 train_loss: 0.885
############## client 26 ##############
epochs: [1/5] train_acc: 0.554 train_loss: 1.377
epochs: [2/5] train_acc: 0.662 train_loss: 1.004
epochs: [3/5] train_acc: 0.707 train_loss: 0.855
epochs: [4/5] train_acc: 0.749 train_loss: 0.728
epochs: [5/5] train_acc: 0.788 train_loss: 0.651
############## client 7 ##############
epochs: [1/5] train_acc: 0.533 train_loss: 1.467
epochs: [2/5] train_acc: 0.665 train_loss: 1.057
epochs: [3/5] train_acc: 0.757 train_loss: 0.689
epochs: [4/5] train_acc: 0.806 train_loss: 0.580
epochs: [5/5] train_acc: 0.851 train_loss: 0.486
############## client 25 ##############
epochs: [1/5] train_acc: 0.560 train_loss: 1.387
epochs: [2/5] train_acc: 0.673 train_loss: 0.989
epochs: [3/5] train_acc: 0.726 train_loss: 0.782
epochs: [4/5] train_acc: 0.798 train_loss: 0.617
epochs: [5/5] train_acc: 0.831 train_loss: 0.509
############## client 15 ##############
epochs: [1/5] train_acc: 0.085 train_loss: 3.046
epochs: [2/5] train_acc: 0.270 train_loss: 2.398
epochs: [3/5] train_acc: 0.202 train_loss: 2.669
epochs: [4/5] train_acc: 0.519 train_loss: 2.066
epochs: [5/5] train_acc: 0.606 train_loss: 2.041
############## client 20 ##############
epochs: [1/5] train_acc: 0.594 train_loss: 1.220
epochs: [2/5] train_acc: 0.664 train_loss: 0.969
epochs: [3/5] train_acc: 0.707 train_loss: 0.844
epochs: [4/5] train_acc: 0.749 train_loss: 0.746
epochs: [5/5] train_acc: 0.766 train_loss: 0.656
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.377
cur_acc: 0.377
iteration [6/50]
############## client 7 ##############
epochs: [1/5] train_acc: 0.612 train_loss: 1.147
epochs: [2/5] train_acc: 0.681 train_loss: 0.946
epochs: [3/5] train_acc: 0.755 train_loss: 0.755
epochs: [4/5] train_acc: 0.758 train_loss: 0.722
epochs: [5/5] train_acc: 0.792 train_loss: 0.647
############## client 11 ##############
epochs: [1/5] train_acc: 0.604 train_loss: 1.150
epochs: [2/5] train_acc: 0.664 train_loss: 0.950
epochs: [3/5] train_acc: 0.735 train_loss: 0.787
epochs: [4/5] train_acc: 0.746 train_loss: 0.728
epochs: [5/5] train_acc: 0.795 train_loss: 0.595
############## client 18 ##############
epochs: [1/5] train_acc: 0.184 train_loss: 2.563
epochs: [2/5] train_acc: 0.276 train_loss: 2.277
epochs: [3/5] train_acc: 0.332 train_loss: 2.142
epochs: [4/5] train_acc: 0.411 train_loss: 1.997
epochs: [5/5] train_acc: 0.448 train_loss: 1.916
############## client 15 ##############
epochs: [1/5] train_acc: 0.736 train_loss: 0.911
epochs: [2/5] train_acc: 0.667 train_loss: 0.958
epochs: [3/5] train_acc: 0.798 train_loss: 0.477
epochs: [4/5] train_acc: 0.906 train_loss: 0.332
epochs: [5/5] train_acc: 0.923 train_loss: 0.192
############## client 22 ##############
epochs: [1/5] train_acc: 0.587 train_loss: 1.275
epochs: [2/5] train_acc: 0.693 train_loss: 0.880
epochs: [3/5] train_acc: 0.756 train_loss: 0.731
epochs: [4/5] train_acc: 0.790 train_loss: 0.601
epochs: [5/5] train_acc: 0.826 train_loss: 0.505
############## client 5 ##############
epochs: [1/5] train_acc: 0.672 train_loss: 0.998
epochs: [2/5] train_acc: 0.773 train_loss: 0.712
epochs: [3/5] train_acc: 0.832 train_loss: 0.491
epochs: [4/5] train_acc: 0.910 train_loss: 0.306
epochs: [5/5] train_acc: 0.925 train_loss: 0.237
############## client 9 ##############
epochs: [1/5] train_acc: 0.624 train_loss: 1.167
epochs: [2/5] train_acc: 0.721 train_loss: 0.784
epochs: [3/5] train_acc: 0.805 train_loss: 0.593
epochs: [4/5] train_acc: 0.841 train_loss: 0.447
epochs: [5/5] train_acc: 0.849 train_loss: 0.446
############## client 13 ##############
epochs: [1/5] train_acc: 0.611 train_loss: 1.193
epochs: [2/5] train_acc: 0.672 train_loss: 0.937
epochs: [3/5] train_acc: 0.727 train_loss: 0.785
epochs: [4/5] train_acc: 0.762 train_loss: 0.655
epochs: [5/5] train_acc: 0.800 train_loss: 0.560
############## client 27 ##############
epochs: [1/5] train_acc: 0.653 train_loss: 1.059
epochs: [2/5] train_acc: 0.679 train_loss: 0.935
epochs: [3/5] train_acc: 0.732 train_loss: 0.770
epochs: [4/5] train_acc: 0.770 train_loss: 0.666
epochs: [5/5] train_acc: 0.612 train_loss: 1.127
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.624
cur_acc: 0.624
iteration [7/50]
############## client 10 ##############
epochs: [1/5] train_acc: 0.626 train_loss: 1.085
epochs: [2/5] train_acc: 0.327 train_loss: 1.999
epochs: [3/5] train_acc: 0.421 train_loss: 1.603
epochs: [4/5] train_acc: 0.308 train_loss: 1.882
epochs: [5/5] train_acc: 0.402 train_loss: 1.672
############## client 4 ##############
epochs: [1/5] train_acc: 0.376 train_loss: 1.719
epochs: [2/5] train_acc: 0.454 train_loss: 1.519
epochs: [3/5] train_acc: 0.510 train_loss: 1.376
epochs: [4/5] train_acc: 0.537 train_loss: 1.263
epochs: [5/5] train_acc: 0.585 train_loss: 1.136
############## client 14 ##############
epochs: [1/5] train_acc: 0.431 train_loss: 1.803
epochs: [2/5] train_acc: 0.453 train_loss: 1.576
epochs: [3/5] train_acc: 0.455 train_loss: 1.418
epochs: [4/5] train_acc: 0.618 train_loss: 1.079
epochs: [5/5] train_acc: 0.630 train_loss: 0.959
############## client 6 ##############
epochs: [1/5] train_acc: 0.153 train_loss: 2.627
epochs: [2/5] train_acc: 0.258 train_loss: 2.355
epochs: [3/5] train_acc: 0.334 train_loss: 2.159
epochs: [4/5] train_acc: 0.397 train_loss: 2.023
epochs: [5/5] train_acc: 0.469 train_loss: 1.891
############## client 1 ##############
epochs: [1/5] train_acc: 0.192 train_loss: 2.498
epochs: [2/5] train_acc: 0.293 train_loss: 2.222
epochs: [3/5] train_acc: 0.374 train_loss: 2.082
epochs: [4/5] train_acc: 0.415 train_loss: 1.997
epochs: [5/5] train_acc: 0.480 train_loss: 1.872
############## client 25 ##############
epochs: [1/5] train_acc: 0.389 train_loss: 1.722
epochs: [2/5] train_acc: 0.508 train_loss: 1.362
epochs: [3/5] train_acc: 0.567 train_loss: 1.211
epochs: [4/5] train_acc: 0.627 train_loss: 1.081
epochs: [5/5] train_acc: 0.666 train_loss: 0.943
############## client 29 ##############
epochs: [1/5] train_acc: 0.472 train_loss: 1.707
epochs: [2/5] train_acc: 0.575 train_loss: 1.324
epochs: [3/5] train_acc: 0.559 train_loss: 1.155
epochs: [4/5] train_acc: 0.716 train_loss: 0.878
epochs: [5/5] train_acc: 0.691 train_loss: 0.805
############## client 13 ##############
epochs: [1/5] train_acc: 0.443 train_loss: 1.561
epochs: [2/5] train_acc: 0.523 train_loss: 1.334
epochs: [3/5] train_acc: 0.559 train_loss: 1.213
epochs: [4/5] train_acc: 0.599 train_loss: 1.129
epochs: [5/5] train_acc: 0.628 train_loss: 1.052
############## client 24 ##############
epochs: [1/5] train_acc: 0.520 train_loss: 1.389
epochs: [2/5] train_acc: 0.599 train_loss: 1.132
epochs: [3/5] train_acc: 0.663 train_loss: 0.971
epochs: [4/5] train_acc: 0.711 train_loss: 0.820
epochs: [5/5] train_acc: 0.730 train_loss: 0.748
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.408
cur_acc: 0.408
iteration [8/50]
############## client 12 ##############
epochs: [1/5] train_acc: 0.470 train_loss: 1.513
epochs: [2/5] train_acc: 0.559 train_loss: 1.271
epochs: [3/5] train_acc: 0.619 train_loss: 1.112
epochs: [4/5] train_acc: 0.651 train_loss: 0.976
epochs: [5/5] train_acc: 0.716 train_loss: 0.833
############## client 2 ##############
epochs: [1/5] train_acc: 0.490 train_loss: 1.470
epochs: [2/5] train_acc: 0.577 train_loss: 1.179
epochs: [3/5] train_acc: 0.611 train_loss: 1.072
epochs: [4/5] train_acc: 0.672 train_loss: 0.927
epochs: [5/5] train_acc: 0.714 train_loss: 0.840
############## client 27 ##############
epochs: [1/5] train_acc: 0.546 train_loss: 1.336
epochs: [2/5] train_acc: 0.604 train_loss: 1.126
epochs: [3/5] train_acc: 0.644 train_loss: 1.021
epochs: [4/5] train_acc: 0.700 train_loss: 0.850
epochs: [5/5] train_acc: 0.717 train_loss: 0.795
############## client 4 ##############
epochs: [1/5] train_acc: 0.610 train_loss: 1.161
epochs: [2/5] train_acc: 0.686 train_loss: 0.886
epochs: [3/5] train_acc: 0.737 train_loss: 0.741
epochs: [4/5] train_acc: 0.783 train_loss: 0.611
epochs: [5/5] train_acc: 0.821 train_loss: 0.511
############## client 9 ##############
epochs: [1/5] train_acc: 0.626 train_loss: 1.157
epochs: [2/5] train_acc: 0.687 train_loss: 0.864
epochs: [3/5] train_acc: 0.772 train_loss: 0.603
epochs: [4/5] train_acc: 0.821 train_loss: 0.499
epochs: [5/5] train_acc: 0.840 train_loss: 0.447
############## client 1 ##############
epochs: [1/5] train_acc: 0.597 train_loss: 1.233
epochs: [2/5] train_acc: 0.681 train_loss: 0.915
epochs: [3/5] train_acc: 0.733 train_loss: 0.774
epochs: [4/5] train_acc: 0.784 train_loss: 0.633
epochs: [5/5] train_acc: 0.809 train_loss: 0.562
############## client 14 ##############
epochs: [1/5] train_acc: 0.630 train_loss: 1.152
epochs: [2/5] train_acc: 0.689 train_loss: 1.015
epochs: [3/5] train_acc: 0.752 train_loss: 0.792
epochs: [4/5] train_acc: 0.851 train_loss: 0.452
epochs: [5/5] train_acc: 0.929 train_loss: 0.308
############## client 15 ##############
epochs: [1/5] train_acc: 0.589 train_loss: 1.168
epochs: [2/5] train_acc: 0.706 train_loss: 1.060
epochs: [3/5] train_acc: 0.760 train_loss: 0.623
epochs: [4/5] train_acc: 0.938 train_loss: 0.339
epochs: [5/5] train_acc: 0.907 train_loss: 0.342
############## client 24 ##############
epochs: [1/5] train_acc: 0.625 train_loss: 1.158
epochs: [2/5] train_acc: 0.722 train_loss: 0.799
epochs: [3/5] train_acc: 0.791 train_loss: 0.632
epochs: [4/5] train_acc: 0.822 train_loss: 0.547
epochs: [5/5] train_acc: 0.860 train_loss: 0.445
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.658
cur_acc: 0.658
iteration [9/50]
############## client 27 ##############
epochs: [1/5] train_acc: 0.721 train_loss: 0.810
epochs: [2/5] train_acc: 0.724 train_loss: 0.805
epochs: [3/5] train_acc: 0.727 train_loss: 0.795
epochs: [4/5] train_acc: 0.782 train_loss: 0.651
epochs: [5/5] train_acc: 0.775 train_loss: 0.639
############## client 21 ##############
epochs: [1/5] train_acc: 0.546 train_loss: 1.273
epochs: [2/5] train_acc: 0.699 train_loss: 0.921
epochs: [3/5] train_acc: 0.804 train_loss: 0.845
epochs: [4/5] train_acc: 0.859 train_loss: 0.517
epochs: [5/5] train_acc: 0.888 train_loss: 0.460
############## client 17 ##############
epochs: [1/5] train_acc: 0.631 train_loss: 1.249
epochs: [2/5] train_acc: 0.745 train_loss: 0.806
epochs: [3/5] train_acc: 0.821 train_loss: 0.514
epochs: [4/5] train_acc: 0.879 train_loss: 0.424
epochs: [5/5] train_acc: 0.885 train_loss: 0.373
############## client 15 ##############
epochs: [1/5] train_acc: 0.743 train_loss: 0.849
epochs: [2/5] train_acc: 0.651 train_loss: 0.919
epochs: [3/5] train_acc: 0.698 train_loss: 0.635
epochs: [4/5] train_acc: 0.915 train_loss: 0.286
epochs: [5/5] train_acc: 0.792 train_loss: 0.533
############## client 29 ##############
epochs: [1/5] train_acc: 0.644 train_loss: 1.256
epochs: [2/5] train_acc: 0.703 train_loss: 0.845
epochs: [3/5] train_acc: 0.812 train_loss: 0.629
epochs: [4/5] train_acc: 0.831 train_loss: 0.539
epochs: [5/5] train_acc: 0.900 train_loss: 0.363
############## client 12 ##############
epochs: [1/5] train_acc: 0.606 train_loss: 1.283
epochs: [2/5] train_acc: 0.719 train_loss: 0.830
epochs: [3/5] train_acc: 0.779 train_loss: 0.680
epochs: [4/5] train_acc: 0.814 train_loss: 0.562
epochs: [5/5] train_acc: 0.866 train_loss: 0.423
############## client 7 ##############
epochs: [1/5] train_acc: 0.606 train_loss: 1.169
epochs: [2/5] train_acc: 0.701 train_loss: 0.878
epochs: [3/5] train_acc: 0.772 train_loss: 0.603
epochs: [4/5] train_acc: 0.828 train_loss: 0.530
epochs: [5/5] train_acc: 0.860 train_loss: 0.394
############## client 3 ##############
epochs: [1/5] train_acc: 0.204 train_loss: 2.495
epochs: [2/5] train_acc: 0.304 train_loss: 2.230
epochs: [3/5] train_acc: 0.370 train_loss: 2.083
epochs: [4/5] train_acc: 0.425 train_loss: 1.998
epochs: [5/5] train_acc: 0.476 train_loss: 1.872
############## client 26 ##############
epochs: [1/5] train_acc: 0.606 train_loss: 1.206
epochs: [2/5] train_acc: 0.713 train_loss: 0.859
epochs: [3/5] train_acc: 0.766 train_loss: 0.678
