environment: 
YAML: configs/fedprox1.yaml
==> model: Resnet18
==> client_model: Resnet18
==> dataset_path: datasets/cifar10
==> dataset: cifar10
==> nclass: 10
==> test_dataset: cifar10
==> test_dataset_path: datasets/cifar10
==> standardize: True
==> augment: True
==> pin_memory: True
==> n_workers: 4
==> SEED: 72
==> batch_size: 32
==> gpu: 0
==> server_gpu: 0
==> adv: False
==> iid: False
==> beta: 0.6
==> alpha: 0.01
==> params_avg: 0.001
==> n_clients: 30
==> sample_clients: 0.3
==> lr: 0.001
==> total_iterations: 50
==> client_iterations: 5
==> img_size: [32, 32]
==> eval_mode: True
==> individual: False
==> opt: SGD
==> momentum: 0.9
==> return_logs: False
==> pid: 30011
augmenting dataset
standardizing dataset
Files already downloaded and verified
50000
non iid data loading
tensor([ 156, 2335, 2912, 2734, 1695,  178,  889,  454,  136,  714, 1602, 3963,
        1013, 2885,   50,   45, 1185,  440, 1781, 4093, 3013,  231, 2557, 6974,
        1146,  759, 1164, 4579,   21,  296])
epochs: [1/5] train_acc: 0.129 train_loss: 2.670
epochs: [2/5] train_acc: 0.191 train_loss: 2.600
epochs: [3/5] train_acc: 0.260 train_loss: 2.360
epochs: [4/5] train_acc: 0.352 train_loss: 2.082
epochs: [5/5] train_acc: 0.422 train_loss: 1.916
############## client 19 ##############
epochs: [1/5] train_acc: 0.331 train_loss: 1.868
epochs: [2/5] train_acc: 0.404 train_loss: 1.648
epochs: [3/5] train_acc: 0.472 train_loss: 1.487
epochs: [4/5] train_acc: 0.513 train_loss: 1.399
epochs: [5/5] train_acc: 0.568 train_loss: 1.271
############## client 4 ##############
epochs: [1/5] train_acc: 0.209 train_loss: 2.520
epochs: [2/5] train_acc: 0.315 train_loss: 2.143
epochs: [3/5] train_acc: 0.386 train_loss: 1.958
epochs: [4/5] train_acc: 0.433 train_loss: 1.832
epochs: [5/5] train_acc: 0.491 train_loss: 1.686
############## client 26 ##############
epochs: [1/5] train_acc: 0.179 train_loss: 2.574
epochs: [2/5] train_acc: 0.268 train_loss: 2.274
epochs: [3/5] train_acc: 0.355 train_loss: 2.040
epochs: [4/5] train_acc: 0.425 train_loss: 1.854
epochs: [5/5] train_acc: 0.477 train_loss: 1.777
############## client 10 ##############
epochs: [1/5] train_acc: 0.208 train_loss: 2.549
epochs: [2/5] train_acc: 0.217 train_loss: 3.427
epochs: [3/5] train_acc: 0.292 train_loss: 3.570
epochs: [4/5] train_acc: 0.205 train_loss: 4.317
epochs: [5/5] train_acc: 0.197 train_loss: 4.972
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.120
cur_acc: 0.120
iteration [3/50]
############## client 7 ##############
epochs: [1/5] train_acc: 0.119 train_loss: 2.740
epochs: [2/5] train_acc: 0.247 train_loss: 2.443
epochs: [3/5] train_acc: 0.326 train_loss: 2.177
epochs: [4/5] train_acc: 0.407 train_loss: 1.964
epochs: [5/5] train_acc: 0.446 train_loss: 1.884
############## client 12 ##############
epochs: [1/5] train_acc: 0.158 train_loss: 2.639
epochs: [2/5] train_acc: 0.286 train_loss: 2.338
epochs: [3/5] train_acc: 0.363 train_loss: 2.087
epochs: [4/5] train_acc: 0.450 train_loss: 1.852
epochs: [5/5] train_acc: 0.490 train_loss: 1.772
############## client 4 ##############
epochs: [1/5] train_acc: 0.339 train_loss: 1.805
epochs: [2/5] train_acc: 0.432 train_loss: 1.535
epochs: [3/5] train_acc: 0.503 train_loss: 1.391
epochs: [4/5] train_acc: 0.534 train_loss: 1.312
epochs: [5/5] train_acc: 0.578 train_loss: 1.196
############## client 20 ##############
epochs: [1/5] train_acc: 0.244 train_loss: 2.400
epochs: [2/5] train_acc: 0.351 train_loss: 2.120
epochs: [3/5] train_acc: 0.411 train_loss: 1.939
epochs: [4/5] train_acc: 0.446 train_loss: 1.845
epochs: [5/5] train_acc: 0.495 train_loss: 1.710
############## client 0 ##############
epochs: [1/5] train_acc: 0.123 train_loss: 2.910
epochs: [2/5] train_acc: 0.182 train_loss: 2.473
epochs: [3/5] train_acc: 0.338 train_loss: 2.238
epochs: [4/5] train_acc: 0.379 train_loss: 2.063
epochs: [5/5] train_acc: 0.534 train_loss: 1.774
############## client 22 ##############
epochs: [1/5] train_acc: 0.353 train_loss: 1.800
epochs: [2/5] train_acc: 0.429 train_loss: 1.605
epochs: [3/5] train_acc: 0.497 train_loss: 1.430
epochs: [4/5] train_acc: 0.540 train_loss: 1.316
epochs: [5/5] train_acc: 0.591 train_loss: 1.200
############## client 29 ##############
epochs: [1/5] train_acc: 0.125 train_loss: 2.815
epochs: [2/5] train_acc: 0.191 train_loss: 2.562
epochs: [3/5] train_acc: 0.291 train_loss: 2.202
epochs: [4/5] train_acc: 0.444 train_loss: 1.894
epochs: [5/5] train_acc: 0.413 train_loss: 1.961
############## client 14 ##############
epochs: [1/5] train_acc: 0.102 train_loss: 2.747
epochs: [2/5] train_acc: 0.118 train_loss: 2.586
epochs: [3/5] train_acc: 0.217 train_loss: 2.309
epochs: [4/5] train_acc: 0.283 train_loss: 2.204
epochs: [5/5] train_acc: 0.378 train_loss: 2.025
############## client 25 ##############
epochs: [1/5] train_acc: 0.263 train_loss: 2.065
epochs: [2/5] train_acc: 0.308 train_loss: 1.874
epochs: [3/5] train_acc: 0.396 train_loss: 1.666
epochs: [4/5] train_acc: 0.482 train_loss: 1.481
epochs: [5/5] train_acc: 0.526 train_loss: 1.339
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.156
cur_acc: 0.156
iteration [4/50]
############## client 14 ##############
epochs: [1/5] train_acc: 0.339 train_loss: 2.067
epochs: [2/5] train_acc: 0.299 train_loss: 2.022
epochs: [3/5] train_acc: 0.413 train_loss: 1.787
epochs: [4/5] train_acc: 0.361 train_loss: 1.769
epochs: [5/5] train_acc: 0.495 train_loss: 1.684
############## client 2 ##############
epochs: [1/5] train_acc: 0.305 train_loss: 1.908
epochs: [2/5] train_acc: 0.397 train_loss: 1.649
epochs: [3/5] train_acc: 0.459 train_loss: 1.516
epochs: [4/5] train_acc: 0.535 train_loss: 1.336
epochs: [5/5] train_acc: 0.567 train_loss: 1.265
############## client 24 ##############
epochs: [1/5] train_acc: 0.207 train_loss: 2.527
epochs: [2/5] train_acc: 0.297 train_loss: 2.210
epochs: [3/5] train_acc: 0.337 train_loss: 2.075
epochs: [4/5] train_acc: 0.414 train_loss: 1.903
epochs: [5/5] train_acc: 0.485 train_loss: 1.737
############## client 9 ##############
epochs: [1/5] train_acc: 0.323 train_loss: 1.936
epochs: [2/5] train_acc: 0.383 train_loss: 1.705
epochs: [3/5] train_acc: 0.451 train_loss: 1.550
epochs: [4/5] train_acc: 0.489 train_loss: 1.377
epochs: [5/5] train_acc: 0.565 train_loss: 1.250
############## client 28 ##############
epochs: [1/5] train_acc: 0.095 train_loss: 3.018
epochs: [2/5] train_acc: 0.095 train_loss: 2.687
epochs: [3/5] train_acc: 0.143 train_loss: 2.296
epochs: [4/5] train_acc: 0.429 train_loss: 2.005
epochs: [5/5] train_acc: 0.619 train_loss: 1.711
############## client 16 ##############
epochs: [1/5] train_acc: 0.176 train_loss: 2.496
epochs: [2/5] train_acc: 0.289 train_loss: 2.210
epochs: [3/5] train_acc: 0.387 train_loss: 1.921
epochs: [4/5] train_acc: 0.435 train_loss: 1.783
epochs: [5/5] train_acc: 0.501 train_loss: 1.599
############## client 10 ##############
epochs: [1/5] train_acc: 0.312 train_loss: 1.855
epochs: [2/5] train_acc: 0.373 train_loss: 1.706
epochs: [3/5] train_acc: 0.313 train_loss: 2.156
epochs: [4/5] train_acc: 0.360 train_loss: 2.001
epochs: [5/5] train_acc: 0.382 train_loss: 2.005
############## client 0 ##############
epochs: [1/5] train_acc: 0.263 train_loss: 2.029
epochs: [2/5] train_acc: 0.283 train_loss: 1.930
epochs: [3/5] train_acc: 0.434 train_loss: 1.732
epochs: [4/5] train_acc: 0.546 train_loss: 1.562
epochs: [5/5] train_acc: 0.551 train_loss: 1.445
############## client 13 ##############
epochs: [1/5] train_acc: 0.219 train_loss: 2.470
epochs: [2/5] train_acc: 0.334 train_loss: 2.135
epochs: [3/5] train_acc: 0.401 train_loss: 1.961
epochs: [4/5] train_acc: 0.460 train_loss: 1.824
epochs: [5/5] train_acc: 0.494 train_loss: 1.740
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.185
cur_acc: 0.185
iteration [5/50]
############## client 28 ##############
epochs: [1/5] train_acc: 0.190 train_loss: 2.179
epochs: [2/5] train_acc: 0.238 train_loss: 2.051
epochs: [3/5] train_acc: 0.286 train_loss: 1.964
epochs: [4/5] train_acc: 0.524 train_loss: 1.766
epochs: [5/5] train_acc: 0.619 train_loss: 1.544
############## client 8 ##############
epochs: [1/5] train_acc: 0.069 train_loss: 2.895
epochs: [2/5] train_acc: 0.225 train_loss: 2.495
epochs: [3/5] train_acc: 0.287 train_loss: 2.423
epochs: [4/5] train_acc: 0.263 train_loss: 2.265
epochs: [5/5] train_acc: 0.375 train_loss: 2.089
############## client 29 ##############
epochs: [1/5] train_acc: 0.338 train_loss: 1.969
epochs: [2/5] train_acc: 0.353 train_loss: 1.837
epochs: [3/5] train_acc: 0.403 train_loss: 1.742
epochs: [4/5] train_acc: 0.447 train_loss: 1.585
epochs: [5/5] train_acc: 0.509 train_loss: 1.453
############## client 11 ##############
epochs: [1/5] train_acc: 0.370 train_loss: 1.734
epochs: [2/5] train_acc: 0.451 train_loss: 1.546
epochs: [3/5] train_acc: 0.510 train_loss: 1.395
epochs: [4/5] train_acc: 0.565 train_loss: 1.261
epochs: [5/5] train_acc: 0.598 train_loss: 1.165
############## client 26 ##############
epochs: [1/5] train_acc: 0.320 train_loss: 1.883
epochs: [2/5] train_acc: 0.384 train_loss: 1.663
epochs: [3/5] train_acc: 0.436 train_loss: 1.560
epochs: [4/5] train_acc: 0.519 train_loss: 1.361
epochs: [5/5] train_acc: 0.529 train_loss: 1.286
############## client 7 ##############
epochs: [1/5] train_acc: 0.217 train_loss: 2.070
epochs: [2/5] train_acc: 0.328 train_loss: 1.907
epochs: [3/5] train_acc: 0.374 train_loss: 1.755
epochs: [4/5] train_acc: 0.458 train_loss: 1.594
epochs: [5/5] train_acc: 0.501 train_loss: 1.402
############## client 25 ##############
epochs: [1/5] train_acc: 0.304 train_loss: 1.983
epochs: [2/5] train_acc: 0.361 train_loss: 1.817
epochs: [3/5] train_acc: 0.393 train_loss: 1.667
epochs: [4/5] train_acc: 0.477 train_loss: 1.489
epochs: [5/5] train_acc: 0.536 train_loss: 1.326
############## client 15 ##############
epochs: [1/5] train_acc: 0.085 train_loss: 2.824
epochs: [2/5] train_acc: 0.325 train_loss: 2.427
epochs: [3/5] train_acc: 0.387 train_loss: 2.269
epochs: [4/5] train_acc: 0.343 train_loss: 1.991
epochs: [5/5] train_acc: 0.644 train_loss: 1.660
############## client 20 ##############
epochs: [1/5] train_acc: 0.342 train_loss: 1.815
epochs: [2/5] train_acc: 0.418 train_loss: 1.624
epochs: [3/5] train_acc: 0.456 train_loss: 1.507
epochs: [4/5] train_acc: 0.497 train_loss: 1.452
epochs: [5/5] train_acc: 0.541 train_loss: 1.325
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.236
cur_acc: 0.236
iteration [6/50]
############## client 7 ##############
epochs: [1/5] train_acc: 0.390 train_loss: 1.684
epochs: [2/5] train_acc: 0.458 train_loss: 1.604
epochs: [3/5] train_acc: 0.513 train_loss: 1.431
epochs: [4/5] train_acc: 0.538 train_loss: 1.346
epochs: [5/5] train_acc: 0.606 train_loss: 1.220
############## client 11 ##############
epochs: [1/5] train_acc: 0.396 train_loss: 1.681
epochs: [2/5] train_acc: 0.462 train_loss: 1.512
epochs: [3/5] train_acc: 0.517 train_loss: 1.383
epochs: [4/5] train_acc: 0.556 train_loss: 1.293
epochs: [5/5] train_acc: 0.605 train_loss: 1.171
############## client 18 ##############
epochs: [1/5] train_acc: 0.202 train_loss: 2.497
epochs: [2/5] train_acc: 0.313 train_loss: 2.164
epochs: [3/5] train_acc: 0.389 train_loss: 2.009
epochs: [4/5] train_acc: 0.424 train_loss: 1.844
epochs: [5/5] train_acc: 0.505 train_loss: 1.663
############## client 15 ##############
epochs: [1/5] train_acc: 0.349 train_loss: 1.523
epochs: [2/5] train_acc: 0.550 train_loss: 1.450
epochs: [3/5] train_acc: 0.644 train_loss: 1.341
epochs: [4/5] train_acc: 0.667 train_loss: 1.113
epochs: [5/5] train_acc: 0.691 train_loss: 1.042
############## client 22 ##############
epochs: [1/5] train_acc: 0.346 train_loss: 1.845
epochs: [2/5] train_acc: 0.421 train_loss: 1.616
epochs: [3/5] train_acc: 0.488 train_loss: 1.440
epochs: [4/5] train_acc: 0.523 train_loss: 1.357
epochs: [5/5] train_acc: 0.580 train_loss: 1.225
############## client 5 ##############
epochs: [1/5] train_acc: 0.221 train_loss: 2.191
epochs: [2/5] train_acc: 0.354 train_loss: 2.033
epochs: [3/5] train_acc: 0.338 train_loss: 1.925
epochs: [4/5] train_acc: 0.425 train_loss: 1.780
epochs: [5/5] train_acc: 0.497 train_loss: 1.614
############## client 9 ##############
epochs: [1/5] train_acc: 0.352 train_loss: 1.869
epochs: [2/5] train_acc: 0.354 train_loss: 1.710
epochs: [3/5] train_acc: 0.417 train_loss: 1.583
epochs: [4/5] train_acc: 0.539 train_loss: 1.371
epochs: [5/5] train_acc: 0.561 train_loss: 1.305
############## client 13 ##############
epochs: [1/5] train_acc: 0.348 train_loss: 1.815
epochs: [2/5] train_acc: 0.402 train_loss: 1.658
epochs: [3/5] train_acc: 0.461 train_loss: 1.519
epochs: [4/5] train_acc: 0.505 train_loss: 1.431
epochs: [5/5] train_acc: 0.545 train_loss: 1.319
############## client 27 ##############
epochs: [1/5] train_acc: 0.320 train_loss: 1.871
epochs: [2/5] train_acc: 0.398 train_loss: 1.684
epochs: [3/5] train_acc: 0.446 train_loss: 1.595
epochs: [4/5] train_acc: 0.499 train_loss: 1.471
epochs: [5/5] train_acc: 0.537 train_loss: 1.377
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.296
cur_acc: 0.296
iteration [7/50]
############## client 10 ##############
epochs: [1/5] train_acc: 0.323 train_loss: 1.858
epochs: [2/5] train_acc: 0.302 train_loss: 2.004
epochs: [3/5] train_acc: 0.339 train_loss: 1.896
epochs: [4/5] train_acc: 0.394 train_loss: 1.855
epochs: [5/5] train_acc: 0.413 train_loss: 1.892
############## client 4 ##############
epochs: [1/5] train_acc: 0.317 train_loss: 1.899
epochs: [2/5] train_acc: 0.406 train_loss: 1.648
epochs: [3/5] train_acc: 0.459 train_loss: 1.479
epochs: [4/5] train_acc: 0.520 train_loss: 1.353
epochs: [5/5] train_acc: 0.593 train_loss: 1.184
############## client 14 ##############
epochs: [1/5] train_acc: 0.335 train_loss: 1.945
epochs: [2/5] train_acc: 0.469 train_loss: 1.797
epochs: [3/5] train_acc: 0.365 train_loss: 1.793
epochs: [4/5] train_acc: 0.472 train_loss: 1.710
epochs: [5/5] train_acc: 0.519 train_loss: 1.543
############## client 6 ##############
epochs: [1/5] train_acc: 0.174 train_loss: 2.516
epochs: [2/5] train_acc: 0.334 train_loss: 2.182
epochs: [3/5] train_acc: 0.390 train_loss: 2.054
epochs: [4/5] train_acc: 0.457 train_loss: 1.811
epochs: [5/5] train_acc: 0.520 train_loss: 1.723
############## client 1 ##############
epochs: [1/5] train_acc: 0.197 train_loss: 2.499
epochs: [2/5] train_acc: 0.330 train_loss: 2.138
epochs: [3/5] train_acc: 0.418 train_loss: 1.933
epochs: [4/5] train_acc: 0.471 train_loss: 1.808
epochs: [5/5] train_acc: 0.529 train_loss: 1.674
############## client 25 ##############
epochs: [1/5] train_acc: 0.424 train_loss: 1.640
epochs: [2/5] train_acc: 0.469 train_loss: 1.511
epochs: [3/5] train_acc: 0.513 train_loss: 1.342
epochs: [4/5] train_acc: 0.609 train_loss: 1.196
epochs: [5/5] train_acc: 0.629 train_loss: 1.079
############## client 29 ##############
epochs: [1/5] train_acc: 0.441 train_loss: 1.626
epochs: [2/5] train_acc: 0.478 train_loss: 1.444
epochs: [3/5] train_acc: 0.494 train_loss: 1.385
epochs: [4/5] train_acc: 0.638 train_loss: 1.186
epochs: [5/5] train_acc: 0.638 train_loss: 1.048
############## client 13 ##############
epochs: [1/5] train_acc: 0.422 train_loss: 1.599
epochs: [2/5] train_acc: 0.482 train_loss: 1.438
epochs: [3/5] train_acc: 0.539 train_loss: 1.305
epochs: [4/5] train_acc: 0.568 train_loss: 1.250
epochs: [5/5] train_acc: 0.603 train_loss: 1.153
############## client 24 ##############
epochs: [1/5] train_acc: 0.323 train_loss: 1.842
epochs: [2/5] train_acc: 0.421 train_loss: 1.602
epochs: [3/5] train_acc: 0.482 train_loss: 1.447
epochs: [4/5] train_acc: 0.519 train_loss: 1.342
epochs: [5/5] train_acc: 0.559 train_loss: 1.243
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.262
cur_acc: 0.262
iteration [8/50]
############## client 12 ##############
epochs: [1/5] train_acc: 0.316 train_loss: 1.949
epochs: [2/5] train_acc: 0.361 train_loss: 1.725
epochs: [3/5] train_acc: 0.459 train_loss: 1.545
epochs: [4/5] train_acc: 0.502 train_loss: 1.435
epochs: [5/5] train_acc: 0.545 train_loss: 1.294
############## client 2 ##############
epochs: [1/5] train_acc: 0.346 train_loss: 1.788
epochs: [2/5] train_acc: 0.445 train_loss: 1.544
epochs: [3/5] train_acc: 0.492 train_loss: 1.441
epochs: [4/5] train_acc: 0.540 train_loss: 1.308
epochs: [5/5] train_acc: 0.603 train_loss: 1.175
############## client 27 ##############
epochs: [1/5] train_acc: 0.437 train_loss: 1.547
epochs: [2/5] train_acc: 0.495 train_loss: 1.421
epochs: [3/5] train_acc: 0.521 train_loss: 1.368
epochs: [4/5] train_acc: 0.534 train_loss: 1.428
epochs: [5/5] train_acc: 0.593 train_loss: 1.260
############## client 4 ##############
epochs: [1/5] train_acc: 0.417 train_loss: 1.587
epochs: [2/5] train_acc: 0.488 train_loss: 1.398
epochs: [3/5] train_acc: 0.553 train_loss: 1.276
epochs: [4/5] train_acc: 0.581 train_loss: 1.172
epochs: [5/5] train_acc: 0.645 train_loss: 1.028
############## client 9 ##############
epochs: [1/5] train_acc: 0.451 train_loss: 1.516
epochs: [2/5] train_acc: 0.499 train_loss: 1.398
epochs: [3/5] train_acc: 0.580 train_loss: 1.184
epochs: [4/5] train_acc: 0.631 train_loss: 1.061
epochs: [5/5] train_acc: 0.684 train_loss: 0.945
############## client 1 ##############
epochs: [1/5] train_acc: 0.405 train_loss: 1.630
epochs: [2/5] train_acc: 0.465 train_loss: 1.500
epochs: [3/5] train_acc: 0.519 train_loss: 1.375
epochs: [4/5] train_acc: 0.582 train_loss: 1.186
epochs: [5/5] train_acc: 0.633 train_loss: 1.092
############## client 14 ##############
epochs: [1/5] train_acc: 0.453 train_loss: 1.689
epochs: [2/5] train_acc: 0.472 train_loss: 1.503
epochs: [3/5] train_acc: 0.559 train_loss: 1.350
epochs: [4/5] train_acc: 0.677 train_loss: 1.059
epochs: [5/5] train_acc: 0.653 train_loss: 1.027
############## client 15 ##############
epochs: [1/5] train_acc: 0.489 train_loss: 1.452
epochs: [2/5] train_acc: 0.475 train_loss: 1.344
epochs: [3/5] train_acc: 0.597 train_loss: 1.303
epochs: [4/5] train_acc: 0.706 train_loss: 1.013
epochs: [5/5] train_acc: 0.730 train_loss: 0.832
############## client 24 ##############
epochs: [1/5] train_acc: 0.428 train_loss: 1.578
epochs: [2/5] train_acc: 0.481 train_loss: 1.437
epochs: [3/5] train_acc: 0.565 train_loss: 1.257
epochs: [4/5] train_acc: 0.601 train_loss: 1.168
epochs: [5/5] train_acc: 0.661 train_loss: 1.016
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.461
cur_acc: 0.461
iteration [9/50]
############## client 27 ##############
epochs: [1/5] train_acc: 0.491 train_loss: 1.436
epochs: [2/5] train_acc: 0.527 train_loss: 1.374
epochs: [3/5] train_acc: 0.572 train_loss: 1.258
epochs: [4/5] train_acc: 0.559 train_loss: 1.305
epochs: [5/5] train_acc: 0.606 train_loss: 1.221
############## client 21 ##############
epochs: [1/5] train_acc: 0.296 train_loss: 1.978
epochs: [2/5] train_acc: 0.311 train_loss: 1.816
epochs: [3/5] train_acc: 0.505 train_loss: 1.553
epochs: [4/5] train_acc: 0.495 train_loss: 1.505
epochs: [5/5] train_acc: 0.512 train_loss: 1.331
############## client 17 ##############
epochs: [1/5] train_acc: 0.249 train_loss: 2.120
epochs: [2/5] train_acc: 0.347 train_loss: 1.922
epochs: [3/5] train_acc: 0.390 train_loss: 1.776
epochs: [4/5] train_acc: 0.469 train_loss: 1.575
epochs: [5/5] train_acc: 0.484 train_loss: 1.522
############## client 15 ##############
epochs: [1/5] train_acc: 0.666 train_loss: 0.944
epochs: [2/5] train_acc: 0.651 train_loss: 1.023
epochs: [3/5] train_acc: 0.752 train_loss: 0.899
epochs: [4/5] train_acc: 0.822 train_loss: 0.635
epochs: [5/5] train_acc: 0.799 train_loss: 0.758
############## client 29 ##############
epochs: [1/5] train_acc: 0.434 train_loss: 1.594
epochs: [2/5] train_acc: 0.506 train_loss: 1.356
epochs: [3/5] train_acc: 0.603 train_loss: 1.244
epochs: [4/5] train_acc: 0.606 train_loss: 1.194
epochs: [5/5] train_acc: 0.644 train_loss: 1.133
############## client 12 ##############
epochs: [1/5] train_acc: 0.484 train_loss: 1.433
epochs: [2/5] train_acc: 0.553 train_loss: 1.242
epochs: [3/5] train_acc: 0.610 train_loss: 1.112
epochs: [4/5] train_acc: 0.674 train_loss: 0.989
epochs: [5/5] train_acc: 0.714 train_loss: 0.822
############## client 7 ##############
epochs: [1/5] train_acc: 0.418 train_loss: 1.516
epochs: [2/5] train_acc: 0.499 train_loss: 1.401
epochs: [3/5] train_acc: 0.564 train_loss: 1.270
epochs: [4/5] train_acc: 0.603 train_loss: 1.078
epochs: [5/5] train_acc: 0.669 train_loss: 0.989
############## client 3 ##############
epochs: [1/5] train_acc: 0.212 train_loss: 2.453
epochs: [2/5] train_acc: 0.329 train_loss: 2.114
epochs: [3/5] train_acc: 0.386 train_loss: 1.974
epochs: [4/5] train_acc: 0.456 train_loss: 1.812
epochs: [5/5] train_acc: 0.501 train_loss: 1.717
############## client 26 ##############
epochs: [1/5] train_acc: 0.401 train_loss: 1.683
epochs: [2/5] train_acc: 0.441 train_loss: 1.542
epochs: [3/5] train_acc: 0.495 train_loss: 1.407
