environment: 
YAML: configs/scaffold1.yaml
==> model: Resnet18
==> client_model: Resnet18
==> dataset_path: datasets/cifar10
==> dataset: cifar10
==> nclass: 10
==> test_dataset: cifar10
==> test_dataset_path: datasets/cifar10
==> standardize: True
==> augment: True
==> pin_memory: True
==> n_workers: 4
==> SEED: 72
==> batch_size: 32
==> gpu: 0
==> server_gpu: 0
==> adv: False
==> iid: False
==> beta: 0.6
==> alpha: 0.01
==> params_avg: 0.001
==> n_clients: 30
==> sample_clients: 0.3
==> lr: 0.001
==> total_iterations: 50
==> client_iterations: 5
==> img_size: [32, 32]
==> eval_mode: True
==> individual: False
==> opt: SGD
==> momentum: 0.9
==> return_logs: False
==> pid: 30011
augmenting dataset
standardizing dataset
Files already downloaded and verified
50000
non iid data loading
tensor([ 156, 2335, 2912, 2734, 1695,  178,  889,  454,  136,  714, 1602, 3963,
        1013, 2885,   50,   45, 1185,  440, 1781, 4093, 3013,  231, 2557, 6974,
        1146,  759, 1164, 4579,   21,  296])
epochs: [1/5] train_acc: 0.646 train_loss: 1.337
epochs: [2/5] train_acc: 0.724 train_loss: 0.938
epochs: [3/5] train_acc: 0.809 train_loss: 0.608
epochs: [4/5] train_acc: 0.820 train_loss: 0.478
epochs: [5/5] train_acc: 0.898 train_loss: 0.335
############## client 19 ##############
epochs: [1/5] train_acc: 0.626 train_loss: 1.100
epochs: [2/5] train_acc: 0.697 train_loss: 0.864
epochs: [3/5] train_acc: 0.746 train_loss: 0.754
epochs: [4/5] train_acc: 0.767 train_loss: 0.665
epochs: [5/5] train_acc: 0.816 train_loss: 0.544
############## client 4 ##############
epochs: [1/5] train_acc: 0.642 train_loss: 1.111
epochs: [2/5] train_acc: 0.715 train_loss: 0.818
epochs: [3/5] train_acc: 0.795 train_loss: 0.617
epochs: [4/5] train_acc: 0.821 train_loss: 0.554
epochs: [5/5] train_acc: 0.863 train_loss: 0.424
############## client 26 ##############
epochs: [1/5] train_acc: 0.622 train_loss: 1.206
epochs: [2/5] train_acc: 0.696 train_loss: 0.875
epochs: [3/5] train_acc: 0.771 train_loss: 0.683
epochs: [4/5] train_acc: 0.814 train_loss: 0.539
epochs: [5/5] train_acc: 0.841 train_loss: 0.440
############## client 10 ##############
epochs: [1/5] train_acc: 0.660 train_loss: 1.052
epochs: [2/5] train_acc: 0.551 train_loss: 1.348
epochs: [3/5] train_acc: 0.591 train_loss: 1.179
epochs: [4/5] train_acc: 0.634 train_loss: 1.029
epochs: [5/5] train_acc: 0.413 train_loss: 1.780
############## server ##############
putting model into eval mode
correct are 0.397
cur_acc: 0.397
iteration [3/50]
############## client 7 ##############
epochs: [1/5] train_acc: 0.422 train_loss: 1.573
epochs: [2/5] train_acc: 0.513 train_loss: 1.458
epochs: [3/5] train_acc: 0.573 train_loss: 1.254
epochs: [4/5] train_acc: 0.644 train_loss: 1.091
epochs: [5/5] train_acc: 0.688 train_loss: 0.919
############## client 12 ##############
epochs: [1/5] train_acc: 0.462 train_loss: 1.604
epochs: [2/5] train_acc: 0.539 train_loss: 1.313
epochs: [3/5] train_acc: 0.571 train_loss: 1.173
epochs: [4/5] train_acc: 0.640 train_loss: 1.023
epochs: [5/5] train_acc: 0.677 train_loss: 0.900
############## client 4 ##############
epochs: [1/5] train_acc: 0.483 train_loss: 1.448
epochs: [2/5] train_acc: 0.595 train_loss: 1.164
epochs: [3/5] train_acc: 0.654 train_loss: 0.989
epochs: [4/5] train_acc: 0.684 train_loss: 0.899
epochs: [5/5] train_acc: 0.696 train_loss: 0.820
############## client 20 ##############
epochs: [1/5] train_acc: 0.537 train_loss: 1.318
epochs: [2/5] train_acc: 0.617 train_loss: 1.100
epochs: [3/5] train_acc: 0.652 train_loss: 0.994
epochs: [4/5] train_acc: 0.693 train_loss: 0.885
epochs: [5/5] train_acc: 0.723 train_loss: 0.788
############## client 0 ##############
epochs: [1/5] train_acc: 0.607 train_loss: 1.300
epochs: [2/5] train_acc: 0.680 train_loss: 0.973
epochs: [3/5] train_acc: 0.731 train_loss: 0.741
epochs: [4/5] train_acc: 0.796 train_loss: 0.598
epochs: [5/5] train_acc: 0.854 train_loss: 0.441
############## client 22 ##############
epochs: [1/5] train_acc: 0.606 train_loss: 1.175
epochs: [2/5] train_acc: 0.670 train_loss: 0.941
epochs: [3/5] train_acc: 0.718 train_loss: 0.815
epochs: [4/5] train_acc: 0.754 train_loss: 0.702
epochs: [5/5] train_acc: 0.800 train_loss: 0.593
############## client 29 ##############
epochs: [1/5] train_acc: 0.659 train_loss: 1.136
epochs: [2/5] train_acc: 0.725 train_loss: 0.875
epochs: [3/5] train_acc: 0.766 train_loss: 0.658
epochs: [4/5] train_acc: 0.800 train_loss: 0.581
epochs: [5/5] train_acc: 0.787 train_loss: 0.753
############## client 14 ##############
epochs: [1/5] train_acc: 0.618 train_loss: 1.435
epochs: [2/5] train_acc: 0.689 train_loss: 0.979
epochs: [3/5] train_acc: 0.634 train_loss: 1.000
epochs: [4/5] train_acc: 0.870 train_loss: 0.458
epochs: [5/5] train_acc: 0.845 train_loss: 0.650
############## client 25 ##############
epochs: [1/5] train_acc: 0.544 train_loss: 1.383
epochs: [2/5] train_acc: 0.646 train_loss: 1.023
epochs: [3/5] train_acc: 0.695 train_loss: 0.831
epochs: [4/5] train_acc: 0.774 train_loss: 0.641
epochs: [5/5] train_acc: 0.840 train_loss: 0.524
############## server ##############
putting model into eval mode
correct are 0.610
cur_acc: 0.610
iteration [4/50]
############## client 14 ##############
epochs: [1/5] train_acc: 0.720 train_loss: 0.697
epochs: [2/5] train_acc: 0.712 train_loss: 0.700
epochs: [3/5] train_acc: 0.795 train_loss: 0.530
epochs: [4/5] train_acc: 0.858 train_loss: 0.537
epochs: [5/5] train_acc: 0.913 train_loss: 0.340
############## client 2 ##############
epochs: [1/5] train_acc: 0.602 train_loss: 1.170
epochs: [2/5] train_acc: 0.675 train_loss: 0.934
epochs: [3/5] train_acc: 0.713 train_loss: 0.819
epochs: [4/5] train_acc: 0.754 train_loss: 0.682
epochs: [5/5] train_acc: 0.780 train_loss: 0.623
############## client 24 ##############
epochs: [1/5] train_acc: 0.621 train_loss: 1.140
epochs: [2/5] train_acc: 0.716 train_loss: 0.833
epochs: [3/5] train_acc: 0.766 train_loss: 0.697
epochs: [4/5] train_acc: 0.820 train_loss: 0.559
epochs: [5/5] train_acc: 0.850 train_loss: 0.474
############## client 9 ##############
epochs: [1/5] train_acc: 0.629 train_loss: 1.118
epochs: [2/5] train_acc: 0.722 train_loss: 0.800
epochs: [3/5] train_acc: 0.756 train_loss: 0.695
epochs: [4/5] train_acc: 0.787 train_loss: 0.612
epochs: [5/5] train_acc: 0.851 train_loss: 0.512
############## client 28 ##############
epochs: [1/5] train_acc: 0.619 train_loss: 1.167
epochs: [2/5] train_acc: 0.762 train_loss: 0.890
epochs: [3/5] train_acc: 0.762 train_loss: 0.698
epochs: [4/5] train_acc: 0.810 train_loss: 0.707
epochs: [5/5] train_acc: 0.857 train_loss: 0.462
############## client 16 ##############
epochs: [1/5] train_acc: 0.631 train_loss: 1.088
epochs: [2/5] train_acc: 0.700 train_loss: 0.796
epochs: [3/5] train_acc: 0.752 train_loss: 0.657
epochs: [4/5] train_acc: 0.793 train_loss: 0.548
epochs: [5/5] train_acc: 0.826 train_loss: 0.453
############## client 10 ##############
epochs: [1/5] train_acc: 0.638 train_loss: 1.187
epochs: [2/5] train_acc: 0.371 train_loss: 1.950
epochs: [3/5] train_acc: 0.435 train_loss: 1.528
epochs: [4/5] train_acc: 0.306 train_loss: 1.926
epochs: [5/5] train_acc: 0.385 train_loss: 1.662
############## client 0 ##############
epochs: [1/5] train_acc: 0.325 train_loss: 1.749
epochs: [2/5] train_acc: 0.393 train_loss: 1.623
epochs: [3/5] train_acc: 0.436 train_loss: 1.466
epochs: [4/5] train_acc: 0.533 train_loss: 1.352
epochs: [5/5] train_acc: 0.543 train_loss: 1.288
############## client 13 ##############
epochs: [1/5] train_acc: 0.388 train_loss: 1.715
epochs: [2/5] train_acc: 0.437 train_loss: 1.563
epochs: [3/5] train_acc: 0.479 train_loss: 1.449
epochs: [4/5] train_acc: 0.501 train_loss: 1.353
epochs: [5/5] train_acc: 0.538 train_loss: 1.294
############## server ##############
putting model into eval mode
correct are 0.476
cur_acc: 0.476
iteration [5/50]
############## client 28 ##############
epochs: [1/5] train_acc: 0.381 train_loss: 1.766
epochs: [2/5] train_acc: 0.381 train_loss: 1.614
epochs: [3/5] train_acc: 0.333 train_loss: 1.651
epochs: [4/5] train_acc: 0.619 train_loss: 1.170
epochs: [5/5] train_acc: 0.619 train_loss: 0.943
############## client 8 ##############
epochs: [1/5] train_acc: 0.419 train_loss: 1.624
epochs: [2/5] train_acc: 0.500 train_loss: 1.499
epochs: [3/5] train_acc: 0.575 train_loss: 1.206
epochs: [4/5] train_acc: 0.594 train_loss: 1.284
epochs: [5/5] train_acc: 0.600 train_loss: 1.101
############## client 29 ##############
epochs: [1/5] train_acc: 0.478 train_loss: 1.483
epochs: [2/5] train_acc: 0.544 train_loss: 1.254
epochs: [3/5] train_acc: 0.556 train_loss: 1.242
epochs: [4/5] train_acc: 0.584 train_loss: 1.150
epochs: [5/5] train_acc: 0.644 train_loss: 1.047
############## client 11 ##############
epochs: [1/5] train_acc: 0.457 train_loss: 1.517
epochs: [2/5] train_acc: 0.504 train_loss: 1.378
epochs: [3/5] train_acc: 0.546 train_loss: 1.274
epochs: [4/5] train_acc: 0.578 train_loss: 1.176
epochs: [5/5] train_acc: 0.612 train_loss: 1.100
############## client 26 ##############
epochs: [1/5] train_acc: 0.509 train_loss: 1.423
epochs: [2/5] train_acc: 0.584 train_loss: 1.222
epochs: [3/5] train_acc: 0.610 train_loss: 1.102
epochs: [4/5] train_acc: 0.673 train_loss: 0.991
epochs: [5/5] train_acc: 0.657 train_loss: 0.951
############## client 7 ##############
epochs: [1/5] train_acc: 0.529 train_loss: 1.428
epochs: [2/5] train_acc: 0.592 train_loss: 1.152
epochs: [3/5] train_acc: 0.631 train_loss: 1.022
epochs: [4/5] train_acc: 0.681 train_loss: 0.885
epochs: [5/5] train_acc: 0.735 train_loss: 0.827
############## client 25 ##############
epochs: [1/5] train_acc: 0.490 train_loss: 1.498
epochs: [2/5] train_acc: 0.594 train_loss: 1.170
epochs: [3/5] train_acc: 0.614 train_loss: 1.067
epochs: [4/5] train_acc: 0.671 train_loss: 0.914
epochs: [5/5] train_acc: 0.718 train_loss: 0.802
############## client 15 ##############
epochs: [1/5] train_acc: 0.519 train_loss: 1.296
epochs: [2/5] train_acc: 0.498 train_loss: 1.305
epochs: [3/5] train_acc: 0.613 train_loss: 1.133
epochs: [4/5] train_acc: 0.730 train_loss: 0.940
epochs: [5/5] train_acc: 0.722 train_loss: 0.927
############## client 20 ##############
epochs: [1/5] train_acc: 0.544 train_loss: 1.317
epochs: [2/5] train_acc: 0.608 train_loss: 1.102
epochs: [3/5] train_acc: 0.602 train_loss: 1.073
epochs: [4/5] train_acc: 0.664 train_loss: 0.954
epochs: [5/5] train_acc: 0.675 train_loss: 0.913
############## server ##############
putting model into eval mode
correct are 0.571
cur_acc: 0.571
iteration [6/50]
############## client 7 ##############
epochs: [1/5] train_acc: 0.658 train_loss: 1.178
epochs: [2/5] train_acc: 0.669 train_loss: 0.882
epochs: [3/5] train_acc: 0.730 train_loss: 0.868
epochs: [4/5] train_acc: 0.778 train_loss: 0.677
epochs: [5/5] train_acc: 0.823 train_loss: 0.553
############## client 11 ##############
epochs: [1/5] train_acc: 0.594 train_loss: 1.171
epochs: [2/5] train_acc: 0.655 train_loss: 0.984
epochs: [3/5] train_acc: 0.683 train_loss: 0.876
epochs: [4/5] train_acc: 0.717 train_loss: 0.814
epochs: [5/5] train_acc: 0.731 train_loss: 0.753
############## client 18 ##############
epochs: [1/5] train_acc: 0.567 train_loss: 1.265
epochs: [2/5] train_acc: 0.655 train_loss: 1.005
epochs: [3/5] train_acc: 0.699 train_loss: 0.856
epochs: [4/5] train_acc: 0.733 train_loss: 0.746
epochs: [5/5] train_acc: 0.756 train_loss: 0.666
############## client 15 ##############
epochs: [1/5] train_acc: 0.558 train_loss: 1.103
epochs: [2/5] train_acc: 0.613 train_loss: 1.204
epochs: [3/5] train_acc: 0.775 train_loss: 0.477
epochs: [4/5] train_acc: 0.791 train_loss: 0.389
epochs: [5/5] train_acc: 0.907 train_loss: 0.420
############## client 22 ##############
epochs: [1/5] train_acc: 0.595 train_loss: 1.201
epochs: [2/5] train_acc: 0.666 train_loss: 0.945
epochs: [3/5] train_acc: 0.711 train_loss: 0.809
epochs: [4/5] train_acc: 0.739 train_loss: 0.742
epochs: [5/5] train_acc: 0.770 train_loss: 0.675
############## client 5 ##############
epochs: [1/5] train_acc: 0.628 train_loss: 1.121
epochs: [2/5] train_acc: 0.630 train_loss: 0.909
epochs: [3/5] train_acc: 0.752 train_loss: 0.709
epochs: [4/5] train_acc: 0.822 train_loss: 0.549
epochs: [5/5] train_acc: 0.864 train_loss: 0.448
############## client 9 ##############
epochs: [1/5] train_acc: 0.590 train_loss: 1.161
epochs: [2/5] train_acc: 0.674 train_loss: 0.925
epochs: [3/5] train_acc: 0.757 train_loss: 0.746
epochs: [4/5] train_acc: 0.799 train_loss: 0.606
epochs: [5/5] train_acc: 0.804 train_loss: 0.559
############## client 13 ##############
epochs: [1/5] train_acc: 0.591 train_loss: 1.193
epochs: [2/5] train_acc: 0.650 train_loss: 0.992
epochs: [3/5] train_acc: 0.691 train_loss: 0.886
epochs: [4/5] train_acc: 0.728 train_loss: 0.787
epochs: [5/5] train_acc: 0.741 train_loss: 0.735
############## client 27 ##############
epochs: [1/5] train_acc: 0.615 train_loss: 1.130
epochs: [2/5] train_acc: 0.575 train_loss: 1.196
epochs: [3/5] train_acc: 0.628 train_loss: 1.028
epochs: [4/5] train_acc: 0.661 train_loss: 0.935
epochs: [5/5] train_acc: 0.703 train_loss: 0.867
############## server ##############
putting model into eval mode
correct are 0.617
cur_acc: 0.617
iteration [7/50]
############## client 10 ##############
epochs: [1/5] train_acc: 0.628 train_loss: 1.165
epochs: [2/5] train_acc: 0.647 train_loss: 1.052
epochs: [3/5] train_acc: 0.396 train_loss: 1.755
epochs: [4/5] train_acc: 0.504 train_loss: 1.378
epochs: [5/5] train_acc: 0.574 train_loss: 1.194
############## client 4 ##############
epochs: [1/5] train_acc: 0.499 train_loss: 1.444
epochs: [2/5] train_acc: 0.565 train_loss: 1.215
epochs: [3/5] train_acc: 0.630 train_loss: 1.042
epochs: [4/5] train_acc: 0.657 train_loss: 0.968
epochs: [5/5] train_acc: 0.696 train_loss: 0.862
############## client 14 ##############
epochs: [1/5] train_acc: 0.540 train_loss: 1.350
epochs: [2/5] train_acc: 0.507 train_loss: 1.339
epochs: [3/5] train_acc: 0.495 train_loss: 1.218
epochs: [4/5] train_acc: 0.661 train_loss: 0.929
epochs: [5/5] train_acc: 0.720 train_loss: 0.752
############## client 6 ##############
epochs: [1/5] train_acc: 0.522 train_loss: 1.384
epochs: [2/5] train_acc: 0.622 train_loss: 1.077
epochs: [3/5] train_acc: 0.667 train_loss: 0.911
epochs: [4/5] train_acc: 0.728 train_loss: 0.804
epochs: [5/5] train_acc: 0.766 train_loss: 0.728
############## client 1 ##############
epochs: [1/5] train_acc: 0.556 train_loss: 1.272
epochs: [2/5] train_acc: 0.624 train_loss: 1.073
epochs: [3/5] train_acc: 0.663 train_loss: 0.969
epochs: [4/5] train_acc: 0.694 train_loss: 0.856
epochs: [5/5] train_acc: 0.723 train_loss: 0.804
############## client 25 ##############
epochs: [1/5] train_acc: 0.618 train_loss: 1.184
epochs: [2/5] train_acc: 0.677 train_loss: 0.969
epochs: [3/5] train_acc: 0.708 train_loss: 0.815
epochs: [4/5] train_acc: 0.740 train_loss: 0.747
epochs: [5/5] train_acc: 0.801 train_loss: 0.626
############## client 29 ##############
epochs: [1/5] train_acc: 0.656 train_loss: 1.066
epochs: [2/5] train_acc: 0.694 train_loss: 0.863
epochs: [3/5] train_acc: 0.759 train_loss: 0.698
epochs: [4/5] train_acc: 0.775 train_loss: 0.578
epochs: [5/5] train_acc: 0.844 train_loss: 0.512
############## client 13 ##############
epochs: [1/5] train_acc: 0.612 train_loss: 1.127
epochs: [2/5] train_acc: 0.663 train_loss: 0.941
epochs: [3/5] train_acc: 0.708 train_loss: 0.829
epochs: [4/5] train_acc: 0.721 train_loss: 0.784
epochs: [5/5] train_acc: 0.754 train_loss: 0.698
############## client 24 ##############
epochs: [1/5] train_acc: 0.614 train_loss: 1.165
epochs: [2/5] train_acc: 0.688 train_loss: 0.879
epochs: [3/5] train_acc: 0.743 train_loss: 0.756
epochs: [4/5] train_acc: 0.764 train_loss: 0.694
epochs: [5/5] train_acc: 0.806 train_loss: 0.578
############## server ##############
putting model into eval mode
correct are 0.642
cur_acc: 0.642
iteration [8/50]
############## client 12 ##############
epochs: [1/5] train_acc: 0.647 train_loss: 1.144
epochs: [2/5] train_acc: 0.691 train_loss: 0.873
epochs: [3/5] train_acc: 0.721 train_loss: 0.755
epochs: [4/5] train_acc: 0.761 train_loss: 0.670
epochs: [5/5] train_acc: 0.808 train_loss: 0.554
############## client 2 ##############
epochs: [1/5] train_acc: 0.637 train_loss: 1.064
epochs: [2/5] train_acc: 0.696 train_loss: 0.861
epochs: [3/5] train_acc: 0.720 train_loss: 0.795
epochs: [4/5] train_acc: 0.750 train_loss: 0.700
epochs: [5/5] train_acc: 0.777 train_loss: 0.616
############## client 27 ##############
epochs: [1/5] train_acc: 0.670 train_loss: 0.953
epochs: [2/5] train_acc: 0.708 train_loss: 0.845
epochs: [3/5] train_acc: 0.734 train_loss: 0.754
epochs: [4/5] train_acc: 0.770 train_loss: 0.658
epochs: [5/5] train_acc: 0.781 train_loss: 0.630
############## client 4 ##############
epochs: [1/5] train_acc: 0.678 train_loss: 0.943
epochs: [2/5] train_acc: 0.733 train_loss: 0.758
epochs: [3/5] train_acc: 0.768 train_loss: 0.647
epochs: [4/5] train_acc: 0.807 train_loss: 0.540
epochs: [5/5] train_acc: 0.821 train_loss: 0.491
############## client 9 ##############
epochs: [1/5] train_acc: 0.682 train_loss: 0.948
epochs: [2/5] train_acc: 0.739 train_loss: 0.719
epochs: [3/5] train_acc: 0.796 train_loss: 0.552
epochs: [4/5] train_acc: 0.833 train_loss: 0.453
epochs: [5/5] train_acc: 0.877 train_loss: 0.369
############## client 1 ##############
epochs: [1/5] train_acc: 0.684 train_loss: 0.956
epochs: [2/5] train_acc: 0.743 train_loss: 0.728
epochs: [3/5] train_acc: 0.781 train_loss: 0.645
epochs: [4/5] train_acc: 0.815 train_loss: 0.531
epochs: [5/5] train_acc: 0.837 train_loss: 0.482
############## client 14 ##############
epochs: [1/5] train_acc: 0.745 train_loss: 0.710
epochs: [2/5] train_acc: 0.720 train_loss: 0.668
epochs: [3/5] train_acc: 0.799 train_loss: 0.603
epochs: [4/5] train_acc: 0.922 train_loss: 0.299
epochs: [5/5] train_acc: 0.873 train_loss: 0.358
############## client 15 ##############
epochs: [1/5] train_acc: 0.575 train_loss: 1.509
epochs: [2/5] train_acc: 0.683 train_loss: 0.860
epochs: [3/5] train_acc: 0.714 train_loss: 0.802
epochs: [4/5] train_acc: 0.806 train_loss: 0.587
epochs: [5/5] train_acc: 0.853 train_loss: 0.421
############## client 24 ##############
epochs: [1/5] train_acc: 0.695 train_loss: 0.876
epochs: [2/5] train_acc: 0.770 train_loss: 0.671
epochs: [3/5] train_acc: 0.837 train_loss: 0.499
epochs: [4/5] train_acc: 0.844 train_loss: 0.450
epochs: [5/5] train_acc: 0.880 train_loss: 0.368
############## server ##############
putting model into eval mode
correct are 0.678
cur_acc: 0.678
iteration [9/50]
############## client 27 ##############
epochs: [1/5] train_acc: 0.750 train_loss: 0.723
epochs: [2/5] train_acc: 0.723 train_loss: 0.781
epochs: [3/5] train_acc: 0.795 train_loss: 0.634
epochs: [4/5] train_acc: 0.695 train_loss: 0.884
epochs: [5/5] train_acc: 0.740 train_loss: 0.748
############## client 21 ##############
epochs: [1/5] train_acc: 0.652 train_loss: 1.032
epochs: [2/5] train_acc: 0.669 train_loss: 1.025
epochs: [3/5] train_acc: 0.781 train_loss: 0.953
epochs: [4/5] train_acc: 0.826 train_loss: 0.528
epochs: [5/5] train_acc: 0.819 train_loss: 0.504
############## client 17 ##############
epochs: [1/5] train_acc: 0.635 train_loss: 1.079
epochs: [2/5] train_acc: 0.690 train_loss: 0.869
epochs: [3/5] train_acc: 0.804 train_loss: 0.583
epochs: [4/5] train_acc: 0.828 train_loss: 0.508
epochs: [5/5] train_acc: 0.862 train_loss: 0.448
############## client 15 ##############
epochs: [1/5] train_acc: 0.636 train_loss: 1.053
epochs: [2/5] train_acc: 0.582 train_loss: 1.016
epochs: [3/5] train_acc: 0.737 train_loss: 0.797
epochs: [4/5] train_acc: 0.868 train_loss: 0.338
epochs: [5/5] train_acc: 0.876 train_loss: 0.400
############## client 29 ##############
epochs: [1/5] train_acc: 0.681 train_loss: 0.943
epochs: [2/5] train_acc: 0.734 train_loss: 0.727
epochs: [3/5] train_acc: 0.800 train_loss: 0.551
epochs: [4/5] train_acc: 0.834 train_loss: 0.526
epochs: [5/5] train_acc: 0.872 train_loss: 0.395
############## client 12 ##############
epochs: [1/5] train_acc: 0.662 train_loss: 1.023
epochs: [2/5] train_acc: 0.740 train_loss: 0.735
epochs: [3/5] train_acc: 0.773 train_loss: 0.653
epochs: [4/5] train_acc: 0.800 train_loss: 0.562
epochs: [5/5] train_acc: 0.854 train_loss: 0.426
############## client 7 ##############
epochs: [1/5] train_acc: 0.682 train_loss: 1.133
epochs: [2/5] train_acc: 0.731 train_loss: 0.851
epochs: [3/5] train_acc: 0.782 train_loss: 0.615
epochs: [4/5] train_acc: 0.854 train_loss: 0.489
epochs: [5/5] train_acc: 0.895 train_loss: 0.388
############## client 3 ##############
epochs: [1/5] train_acc: 0.655 train_loss: 1.030
epochs: [2/5] train_acc: 0.701 train_loss: 0.844
epochs: [3/5] train_acc: 0.735 train_loss: 0.744
epochs: [4/5] train_acc: 0.758 train_loss: 0.685
epochs: [5/5] train_acc: 0.802 train_loss: 0.585
############## client 26 ##############
epochs: [1/5] train_acc: 0.671 train_loss: 1.040
epochs: [2/5] train_acc: 0.728 train_loss: 0.826
epochs: [3/5] train_acc: 0.754 train_loss: 0.711
epochs: [4/5] train_acc: 0.793 train_loss: 0.598
epochs: [5/5] train_acc: 0.810 train_loss: 0.524
############## server ##############
putting model into eval mode
correct are 0.688
cur_acc: 0.688
iteration [10/50]
############## client 17 ##############
