environment: 
YAML: configs/scaffold1.yaml
==> model: Resnet18
==> client_model: Resnet18
==> dataset_path: datasets/cifar10
==> dataset: cifar10
==> nclass: 10
==> test_dataset: cifar10
==> test_dataset_path: datasets/cifar10
==> standardize: True
==> augment: True
==> pin_memory: True
==> n_workers: 4
==> SEED: 52
==> batch_size: 32
==> gpu: 0
==> server_gpu: 0
==> adv: False
==> iid: False
==> beta: 0.6
==> alpha: 0.01
==> params_avg: 0.001
==> n_clients: 30
==> sample_clients: 0.3
==> lr: 0.001
==> total_iterations: 50
==> client_iterations: 5
==> img_size: [32, 32]
==> eval_mode: True
==> individual: False
==> opt: SGD
==> momentum: 0.9
==> return_logs: False
==> pid: 30011
augmenting dataset
standardizing dataset
Files already downloaded and verified
50000
non iid data loading
tensor([  77, 2348,  129, 1442,  237, 1008, 1503, 2096, 1410, 1509,  239, 1984,
         390, 1104, 3913,  207,  810, 3543,  970, 1212, 1745, 5721,  471,  130,
         291,  294, 1605, 4166, 9319,  127])
epochs: [1/5] train_acc: 0.504 train_loss: 1.312
epochs: [2/5] train_acc: 0.590 train_loss: 1.157
epochs: [3/5] train_acc: 0.717 train_loss: 0.897
epochs: [4/5] train_acc: 0.803 train_loss: 0.650
epochs: [5/5] train_acc: 0.851 train_loss: 0.528
############## client 11 ##############
epochs: [1/5] train_acc: 0.502 train_loss: 1.396
epochs: [2/5] train_acc: 0.564 train_loss: 1.202
epochs: [3/5] train_acc: 0.620 train_loss: 1.077
epochs: [4/5] train_acc: 0.651 train_loss: 0.998
epochs: [5/5] train_acc: 0.696 train_loss: 0.892
############## client 14 ##############
epochs: [1/5] train_acc: 0.517 train_loss: 1.384
epochs: [2/5] train_acc: 0.565 train_loss: 1.206
epochs: [3/5] train_acc: 0.604 train_loss: 1.109
epochs: [4/5] train_acc: 0.632 train_loss: 1.035
epochs: [5/5] train_acc: 0.663 train_loss: 0.940
############## client 20 ##############
epochs: [1/5] train_acc: 0.544 train_loss: 1.351
epochs: [2/5] train_acc: 0.599 train_loss: 1.125
epochs: [3/5] train_acc: 0.652 train_loss: 0.987
epochs: [4/5] train_acc: 0.687 train_loss: 0.914
epochs: [5/5] train_acc: 0.720 train_loss: 0.823
############## client 0 ##############
epochs: [1/5] train_acc: 0.534 train_loss: 1.387
epochs: [2/5] train_acc: 0.539 train_loss: 1.287
epochs: [3/5] train_acc: 0.679 train_loss: 0.953
epochs: [4/5] train_acc: 0.741 train_loss: 0.683
epochs: [5/5] train_acc: 0.788 train_loss: 0.543
############## server ##############
putting model into eval mode
correct are 0.517
cur_acc: 0.517
iteration [3/50]
############## client 1 ##############
epochs: [1/5] train_acc: 0.533 train_loss: 1.350
epochs: [2/5] train_acc: 0.608 train_loss: 1.107
epochs: [3/5] train_acc: 0.655 train_loss: 0.992
epochs: [4/5] train_acc: 0.684 train_loss: 0.956
epochs: [5/5] train_acc: 0.718 train_loss: 0.780
############## client 17 ##############
epochs: [1/5] train_acc: 0.550 train_loss: 1.314
epochs: [2/5] train_acc: 0.609 train_loss: 1.097
epochs: [3/5] train_acc: 0.651 train_loss: 0.989
epochs: [4/5] train_acc: 0.690 train_loss: 0.883
epochs: [5/5] train_acc: 0.714 train_loss: 0.800
############## client 12 ##############
epochs: [1/5] train_acc: 0.611 train_loss: 1.315
epochs: [2/5] train_acc: 0.674 train_loss: 1.001
epochs: [3/5] train_acc: 0.733 train_loss: 0.793
epochs: [4/5] train_acc: 0.683 train_loss: 0.899
epochs: [5/5] train_acc: 0.798 train_loss: 0.630
############## client 14 ##############
epochs: [1/5] train_acc: 0.629 train_loss: 1.069
epochs: [2/5] train_acc: 0.686 train_loss: 0.895
epochs: [3/5] train_acc: 0.714 train_loss: 0.823
epochs: [4/5] train_acc: 0.753 train_loss: 0.708
epochs: [5/5] train_acc: 0.781 train_loss: 0.648
############## client 0 ##############
epochs: [1/5] train_acc: 0.571 train_loss: 1.331
epochs: [2/5] train_acc: 0.736 train_loss: 0.916
epochs: [3/5] train_acc: 0.768 train_loss: 0.767
epochs: [4/5] train_acc: 0.768 train_loss: 0.528
epochs: [5/5] train_acc: 0.948 train_loss: 0.215
############## client 7 ##############
epochs: [1/5] train_acc: 0.583 train_loss: 1.243
epochs: [2/5] train_acc: 0.674 train_loss: 0.937
epochs: [3/5] train_acc: 0.721 train_loss: 0.819
epochs: [4/5] train_acc: 0.758 train_loss: 0.701
epochs: [5/5] train_acc: 0.792 train_loss: 0.605
############## client 2 ##############
epochs: [1/5] train_acc: 0.513 train_loss: 0.998
epochs: [2/5] train_acc: 0.556 train_loss: 0.730
epochs: [3/5] train_acc: 0.600 train_loss: 0.475
epochs: [4/5] train_acc: 0.713 train_loss: 0.317
epochs: [5/5] train_acc: 0.713 train_loss: 0.288
############## client 5 ##############
epochs: [1/5] train_acc: 0.600 train_loss: 1.189
epochs: [2/5] train_acc: 0.685 train_loss: 0.880
epochs: [3/5] train_acc: 0.734 train_loss: 0.726
epochs: [4/5] train_acc: 0.814 train_loss: 0.600
epochs: [5/5] train_acc: 0.829 train_loss: 0.510
############## client 22 ##############
epochs: [1/5] train_acc: 0.546 train_loss: 1.480
epochs: [2/5] train_acc: 0.673 train_loss: 1.001
epochs: [3/5] train_acc: 0.752 train_loss: 0.780
epochs: [4/5] train_acc: 0.814 train_loss: 0.595
epochs: [5/5] train_acc: 0.826 train_loss: 0.551
############## server ##############
putting model into eval mode
correct are 0.597
cur_acc: 0.597
iteration [4/50]
############## client 15 ##############
epochs: [1/5] train_acc: 0.563 train_loss: 1.365
epochs: [2/5] train_acc: 0.662 train_loss: 0.994
epochs: [3/5] train_acc: 0.715 train_loss: 0.824
epochs: [4/5] train_acc: 0.787 train_loss: 0.655
epochs: [5/5] train_acc: 0.869 train_loss: 0.486
############## client 7 ##############
epochs: [1/5] train_acc: 0.712 train_loss: 0.816
epochs: [2/5] train_acc: 0.795 train_loss: 0.597
epochs: [3/5] train_acc: 0.834 train_loss: 0.499
epochs: [4/5] train_acc: 0.860 train_loss: 0.399
epochs: [5/5] train_acc: 0.882 train_loss: 0.355
############## client 20 ##############
epochs: [1/5] train_acc: 0.613 train_loss: 1.243
epochs: [2/5] train_acc: 0.711 train_loss: 0.846
epochs: [3/5] train_acc: 0.753 train_loss: 0.698
epochs: [4/5] train_acc: 0.797 train_loss: 0.588
epochs: [5/5] train_acc: 0.836 train_loss: 0.503
############## client 8 ##############
epochs: [1/5] train_acc: 0.590 train_loss: 1.280
epochs: [2/5] train_acc: 0.395 train_loss: 1.922
epochs: [3/5] train_acc: 0.343 train_loss: 1.858
epochs: [4/5] train_acc: 0.374 train_loss: 1.704
epochs: [5/5] train_acc: 0.399 train_loss: 1.590
############## client 29 ##############
epochs: [1/5] train_acc: 0.442 train_loss: 1.474
epochs: [2/5] train_acc: 0.520 train_loss: 1.323
epochs: [3/5] train_acc: 0.614 train_loss: 1.207
epochs: [4/5] train_acc: 0.653 train_loss: 0.983
epochs: [5/5] train_acc: 0.685 train_loss: 0.881
############## client 24 ##############
epochs: [1/5] train_acc: 0.341 train_loss: 2.130
epochs: [2/5] train_acc: 0.375 train_loss: 1.914
epochs: [3/5] train_acc: 0.380 train_loss: 1.871
epochs: [4/5] train_acc: 0.366 train_loss: 1.751
epochs: [5/5] train_acc: 0.430 train_loss: 1.734
############## client 25 ##############
epochs: [1/5] train_acc: 0.384 train_loss: 1.792
epochs: [2/5] train_acc: 0.442 train_loss: 1.556
epochs: [3/5] train_acc: 0.528 train_loss: 1.297
epochs: [4/5] train_acc: 0.552 train_loss: 1.319
epochs: [5/5] train_acc: 0.532 train_loss: 1.305
############## client 13 ##############
epochs: [1/5] train_acc: 0.373 train_loss: 1.791
epochs: [2/5] train_acc: 0.425 train_loss: 1.566
epochs: [3/5] train_acc: 0.459 train_loss: 1.446
epochs: [4/5] train_acc: 0.501 train_loss: 1.375
epochs: [5/5] train_acc: 0.523 train_loss: 1.290
############## client 3 ##############
epochs: [1/5] train_acc: 0.435 train_loss: 1.559
epochs: [2/5] train_acc: 0.484 train_loss: 1.433
epochs: [3/5] train_acc: 0.483 train_loss: 1.416
epochs: [4/5] train_acc: 0.533 train_loss: 1.310
epochs: [5/5] train_acc: 0.562 train_loss: 1.185
############## server ##############
putting model into eval mode
correct are 0.479
cur_acc: 0.479
iteration [5/50]
############## client 27 ##############
epochs: [1/5] train_acc: 0.478 train_loss: 1.441
epochs: [2/5] train_acc: 0.526 train_loss: 1.295
epochs: [3/5] train_acc: 0.568 train_loss: 1.199
epochs: [4/5] train_acc: 0.592 train_loss: 1.136
epochs: [5/5] train_acc: 0.606 train_loss: 1.077
############## client 1 ##############
epochs: [1/5] train_acc: 0.538 train_loss: 1.290
epochs: [2/5] train_acc: 0.588 train_loss: 1.164
epochs: [3/5] train_acc: 0.619 train_loss: 1.063
epochs: [4/5] train_acc: 0.660 train_loss: 0.972
epochs: [5/5] train_acc: 0.669 train_loss: 0.921
############## client 19 ##############
epochs: [1/5] train_acc: 0.538 train_loss: 1.327
epochs: [2/5] train_acc: 0.620 train_loss: 1.105
epochs: [3/5] train_acc: 0.656 train_loss: 0.974
epochs: [4/5] train_acc: 0.702 train_loss: 0.877
epochs: [5/5] train_acc: 0.695 train_loss: 0.839
############## client 12 ##############
epochs: [1/5] train_acc: 0.560 train_loss: 1.254
epochs: [2/5] train_acc: 0.600 train_loss: 0.990
epochs: [3/5] train_acc: 0.732 train_loss: 0.784
epochs: [4/5] train_acc: 0.752 train_loss: 0.805
epochs: [5/5] train_acc: 0.775 train_loss: 0.642
############## client 2 ##############
epochs: [1/5] train_acc: 0.400 train_loss: 1.109
epochs: [2/5] train_acc: 0.481 train_loss: 0.913
epochs: [3/5] train_acc: 0.544 train_loss: 0.746
epochs: [4/5] train_acc: 0.581 train_loss: 0.611
epochs: [5/5] train_acc: 0.656 train_loss: 0.514
############## client 18 ##############
epochs: [1/5] train_acc: 0.571 train_loss: 1.319
epochs: [2/5] train_acc: 0.616 train_loss: 1.097
epochs: [3/5] train_acc: 0.673 train_loss: 0.945
epochs: [4/5] train_acc: 0.704 train_loss: 0.861
epochs: [5/5] train_acc: 0.724 train_loss: 0.777
############## client 26 ##############
epochs: [1/5] train_acc: 0.525 train_loss: 1.395
epochs: [2/5] train_acc: 0.596 train_loss: 1.128
epochs: [3/5] train_acc: 0.641 train_loss: 1.008
epochs: [4/5] train_acc: 0.672 train_loss: 0.957
epochs: [5/5] train_acc: 0.698 train_loss: 0.880
############## client 21 ##############
epochs: [1/5] train_acc: 0.586 train_loss: 1.192
epochs: [2/5] train_acc: 0.639 train_loss: 1.027
epochs: [3/5] train_acc: 0.648 train_loss: 0.982
epochs: [4/5] train_acc: 0.685 train_loss: 0.884
epochs: [5/5] train_acc: 0.706 train_loss: 0.842
############## client 11 ##############
epochs: [1/5] train_acc: 0.599 train_loss: 1.177
epochs: [2/5] train_acc: 0.649 train_loss: 0.999
epochs: [3/5] train_acc: 0.694 train_loss: 0.868
epochs: [4/5] train_acc: 0.732 train_loss: 0.756
epochs: [5/5] train_acc: 0.763 train_loss: 0.676
############## server ##############
putting model into eval mode
correct are 0.626
cur_acc: 0.626
iteration [6/50]
############## client 17 ##############
epochs: [1/5] train_acc: 0.601 train_loss: 1.148
epochs: [2/5] train_acc: 0.649 train_loss: 0.964
epochs: [3/5] train_acc: 0.691 train_loss: 0.877
epochs: [4/5] train_acc: 0.719 train_loss: 0.795
epochs: [5/5] train_acc: 0.761 train_loss: 0.694
############## client 4 ##############
epochs: [1/5] train_acc: 0.620 train_loss: 1.126
epochs: [2/5] train_acc: 0.706 train_loss: 0.878
epochs: [3/5] train_acc: 0.795 train_loss: 0.626
epochs: [4/5] train_acc: 0.850 train_loss: 0.488
epochs: [5/5] train_acc: 0.806 train_loss: 0.496
############## client 28 ##############
epochs: [1/5] train_acc: 0.625 train_loss: 1.082
epochs: [2/5] train_acc: 0.667 train_loss: 0.953
epochs: [3/5] train_acc: 0.690 train_loss: 0.880
epochs: [4/5] train_acc: 0.716 train_loss: 0.831
epochs: [5/5] train_acc: 0.737 train_loss: 0.746
############## client 12 ##############
epochs: [1/5] train_acc: 0.715 train_loss: 0.863
epochs: [2/5] train_acc: 0.748 train_loss: 0.721
epochs: [3/5] train_acc: 0.756 train_loss: 0.746
epochs: [4/5] train_acc: 0.804 train_loss: 0.597
epochs: [5/5] train_acc: 0.809 train_loss: 0.616
############## client 16 ##############
epochs: [1/5] train_acc: 0.635 train_loss: 1.105
epochs: [2/5] train_acc: 0.688 train_loss: 0.837
epochs: [3/5] train_acc: 0.762 train_loss: 0.670
epochs: [4/5] train_acc: 0.795 train_loss: 0.597
epochs: [5/5] train_acc: 0.824 train_loss: 0.510
############## client 21 ##############
epochs: [1/5] train_acc: 0.688 train_loss: 0.904
epochs: [2/5] train_acc: 0.740 train_loss: 0.750
epochs: [3/5] train_acc: 0.764 train_loss: 0.673
epochs: [4/5] train_acc: 0.786 train_loss: 0.617
epochs: [5/5] train_acc: 0.809 train_loss: 0.545
############## client 25 ##############
epochs: [1/5] train_acc: 0.663 train_loss: 1.084
epochs: [2/5] train_acc: 0.740 train_loss: 0.966
epochs: [3/5] train_acc: 0.756 train_loss: 0.689
epochs: [4/5] train_acc: 0.794 train_loss: 0.542
epochs: [5/5] train_acc: 0.836 train_loss: 0.491
############## client 22 ##############
epochs: [1/5] train_acc: 0.618 train_loss: 1.176
epochs: [2/5] train_acc: 0.732 train_loss: 0.842
epochs: [3/5] train_acc: 0.764 train_loss: 0.688
epochs: [4/5] train_acc: 0.820 train_loss: 0.545
epochs: [5/5] train_acc: 0.855 train_loss: 0.454
############## client 5 ##############
epochs: [1/5] train_acc: 0.635 train_loss: 1.104
epochs: [2/5] train_acc: 0.731 train_loss: 0.774
epochs: [3/5] train_acc: 0.757 train_loss: 0.668
epochs: [4/5] train_acc: 0.830 train_loss: 0.512
epochs: [5/5] train_acc: 0.851 train_loss: 0.462
############## server ##############
putting model into eval mode
correct are 0.669
cur_acc: 0.669
iteration [7/50]
############## client 8 ##############
epochs: [1/5] train_acc: 0.641 train_loss: 1.126
epochs: [2/5] train_acc: 0.651 train_loss: 1.076
epochs: [3/5] train_acc: 0.571 train_loss: 1.249
epochs: [4/5] train_acc: 0.612 train_loss: 1.091
epochs: [5/5] train_acc: 0.490 train_loss: 1.463
############## client 2 ##############
epochs: [1/5] train_acc: 0.444 train_loss: 1.045
epochs: [2/5] train_acc: 0.525 train_loss: 0.836
epochs: [3/5] train_acc: 0.512 train_loss: 0.790
epochs: [4/5] train_acc: 0.588 train_loss: 0.646
epochs: [5/5] train_acc: 0.619 train_loss: 0.525
############## client 10 ##############
epochs: [1/5] train_acc: 0.436 train_loss: 1.731
epochs: [2/5] train_acc: 0.591 train_loss: 1.249
epochs: [3/5] train_acc: 0.631 train_loss: 1.086
epochs: [4/5] train_acc: 0.689 train_loss: 0.922
epochs: [5/5] train_acc: 0.767 train_loss: 0.780
############## client 5 ##############
epochs: [1/5] train_acc: 0.562 train_loss: 1.262
epochs: [2/5] train_acc: 0.623 train_loss: 1.023
epochs: [3/5] train_acc: 0.672 train_loss: 0.881
epochs: [4/5] train_acc: 0.732 train_loss: 0.761
epochs: [5/5] train_acc: 0.762 train_loss: 0.645
############## client 25 ##############
epochs: [1/5] train_acc: 0.644 train_loss: 1.061
epochs: [2/5] train_acc: 0.700 train_loss: 0.881
epochs: [3/5] train_acc: 0.792 train_loss: 0.807
epochs: [4/5] train_acc: 0.782 train_loss: 0.646
epochs: [5/5] train_acc: 0.777 train_loss: 0.786
############## client 22 ##############
epochs: [1/5] train_acc: 0.606 train_loss: 1.162
epochs: [2/5] train_acc: 0.682 train_loss: 0.901
epochs: [3/5] train_acc: 0.734 train_loss: 0.749
epochs: [4/5] train_acc: 0.795 train_loss: 0.585
epochs: [5/5] train_acc: 0.845 train_loss: 0.483
############## client 13 ##############
epochs: [1/5] train_acc: 0.602 train_loss: 1.195
epochs: [2/5] train_acc: 0.672 train_loss: 0.925
epochs: [3/5] train_acc: 0.733 train_loss: 0.764
epochs: [4/5] train_acc: 0.780 train_loss: 0.645
epochs: [5/5] train_acc: 0.794 train_loss: 0.566
############## client 18 ##############
epochs: [1/5] train_acc: 0.651 train_loss: 1.058
epochs: [2/5] train_acc: 0.700 train_loss: 0.839
epochs: [3/5] train_acc: 0.747 train_loss: 0.702
epochs: [4/5] train_acc: 0.787 train_loss: 0.625
epochs: [5/5] train_acc: 0.805 train_loss: 0.516
############## client 21 ##############
epochs: [1/5] train_acc: 0.687 train_loss: 0.891
epochs: [2/5] train_acc: 0.740 train_loss: 0.736
epochs: [3/5] train_acc: 0.773 train_loss: 0.637
epochs: [4/5] train_acc: 0.799 train_loss: 0.569
epochs: [5/5] train_acc: 0.826 train_loss: 0.499
############## server ##############
putting model into eval mode
correct are 0.669
cur_acc: 0.669
iteration [8/50]
############## client 22 ##############
epochs: [1/5] train_acc: 0.721 train_loss: 0.797
epochs: [2/5] train_acc: 0.817 train_loss: 0.511
epochs: [3/5] train_acc: 0.831 train_loss: 0.477
epochs: [4/5] train_acc: 0.892 train_loss: 0.344
epochs: [5/5] train_acc: 0.911 train_loss: 0.261
############## client 13 ##############
epochs: [1/5] train_acc: 0.697 train_loss: 0.880
epochs: [2/5] train_acc: 0.788 train_loss: 0.599
epochs: [3/5] train_acc: 0.840 train_loss: 0.472
epochs: [4/5] train_acc: 0.874 train_loss: 0.384
epochs: [5/5] train_acc: 0.888 train_loss: 0.348
############## client 19 ##############
epochs: [1/5] train_acc: 0.666 train_loss: 1.082
epochs: [2/5] train_acc: 0.741 train_loss: 0.805
epochs: [3/5] train_acc: 0.795 train_loss: 0.608
epochs: [4/5] train_acc: 0.812 train_loss: 0.551
epochs: [5/5] train_acc: 0.830 train_loss: 0.470
############## client 0 ##############
epochs: [1/5] train_acc: 0.607 train_loss: 0.965
epochs: [2/5] train_acc: 0.643 train_loss: 0.869
epochs: [3/5] train_acc: 0.788 train_loss: 0.711
epochs: [4/5] train_acc: 0.860 train_loss: 0.367
epochs: [5/5] train_acc: 0.938 train_loss: 0.266
############## client 6 ##############
epochs: [1/5] train_acc: 0.631 train_loss: 1.111
epochs: [2/5] train_acc: 0.704 train_loss: 0.858
epochs: [3/5] train_acc: 0.760 train_loss: 0.690
epochs: [4/5] train_acc: 0.778 train_loss: 0.634
epochs: [5/5] train_acc: 0.830 train_loss: 0.489
############## client 26 ##############
epochs: [1/5] train_acc: 0.662 train_loss: 1.031
epochs: [2/5] train_acc: 0.713 train_loss: 0.806
epochs: [3/5] train_acc: 0.760 train_loss: 0.726
epochs: [4/5] train_acc: 0.791 train_loss: 0.632
epochs: [5/5] train_acc: 0.808 train_loss: 0.564
############## client 25 ##############
epochs: [1/5] train_acc: 0.763 train_loss: 0.708
epochs: [2/5] train_acc: 0.782 train_loss: 0.620
epochs: [3/5] train_acc: 0.877 train_loss: 0.477
epochs: [4/5] train_acc: 0.883 train_loss: 0.388
epochs: [5/5] train_acc: 0.886 train_loss: 0.329
############## client 20 ##############
epochs: [1/5] train_acc: 0.669 train_loss: 1.053
epochs: [2/5] train_acc: 0.721 train_loss: 0.784
epochs: [3/5] train_acc: 0.754 train_loss: 0.723
epochs: [4/5] train_acc: 0.789 train_loss: 0.618
epochs: [5/5] train_acc: 0.827 train_loss: 0.536
############## client 16 ##############
epochs: [1/5] train_acc: 0.691 train_loss: 0.948
epochs: [2/5] train_acc: 0.763 train_loss: 0.695
epochs: [3/5] train_acc: 0.801 train_loss: 0.582
epochs: [4/5] train_acc: 0.823 train_loss: 0.494
epochs: [5/5] train_acc: 0.871 train_loss: 0.408
############## server ##############
putting model into eval mode
correct are 0.673
cur_acc: 0.673
iteration [9/50]
############## client 15 ##############
epochs: [1/5] train_acc: 0.661 train_loss: 1.074
epochs: [2/5] train_acc: 0.734 train_loss: 0.814
epochs: [3/5] train_acc: 0.743 train_loss: 0.651
epochs: [4/5] train_acc: 0.863 train_loss: 0.459
epochs: [5/5] train_acc: 0.892 train_loss: 0.347
############## client 14 ##############
epochs: [1/5] train_acc: 0.666 train_loss: 0.990
epochs: [2/5] train_acc: 0.728 train_loss: 0.794
epochs: [3/5] train_acc: 0.758 train_loss: 0.701
epochs: [4/5] train_acc: 0.775 train_loss: 0.628
epochs: [5/5] train_acc: 0.810 train_loss: 0.559
############## client 4 ##############
epochs: [1/5] train_acc: 0.733 train_loss: 0.837
epochs: [2/5] train_acc: 0.776 train_loss: 0.617
epochs: [3/5] train_acc: 0.834 train_loss: 0.499
epochs: [4/5] train_acc: 0.873 train_loss: 0.409
epochs: [5/5] train_acc: 0.901 train_loss: 0.307
############## client 5 ##############
epochs: [1/5] train_acc: 0.744 train_loss: 0.773
epochs: [2/5] train_acc: 0.809 train_loss: 0.568
epochs: [3/5] train_acc: 0.860 train_loss: 0.439
epochs: [4/5] train_acc: 0.860 train_loss: 0.396
epochs: [5/5] train_acc: 0.902 train_loss: 0.301
############## client 23 ##############
epochs: [1/5] train_acc: 0.556 train_loss: 2.255
epochs: [2/5] train_acc: 0.431 train_loss: 2.525
epochs: [3/5] train_acc: 0.456 train_loss: 2.535
epochs: [4/5] train_acc: 0.200 train_loss: 3.156
epochs: [5/5] train_acc: 0.363 train_loss: 3.280
############## client 3 ##############
epochs: [1/5] train_acc: 0.282 train_loss: 2.355
epochs: [2/5] train_acc: 0.317 train_loss: 1.903
epochs: [3/5] train_acc: 0.365 train_loss: 1.812
epochs: [4/5] train_acc: 0.414 train_loss: 1.591
epochs: [5/5] train_acc: 0.455 train_loss: 1.571
############## client 26 ##############
epochs: [1/5] train_acc: 0.414 train_loss: 1.640
epochs: [2/5] train_acc: 0.466 train_loss: 1.478
epochs: [3/5] train_acc: 0.506 train_loss: 1.386
epochs: [4/5] train_acc: 0.514 train_loss: 1.366
epochs: [5/5] train_acc: 0.546 train_loss: 1.262
############## client 2 ##############
epochs: [1/5] train_acc: 0.363 train_loss: 1.198
epochs: [2/5] train_acc: 0.406 train_loss: 1.069
epochs: [3/5] train_acc: 0.469 train_loss: 0.876
epochs: [4/5] train_acc: 0.525 train_loss: 0.852
epochs: [5/5] train_acc: 0.525 train_loss: 0.732
############## client 27 ##############
epochs: [1/5] train_acc: 0.481 train_loss: 1.471
epochs: [2/5] train_acc: 0.532 train_loss: 1.298
epochs: [3/5] train_acc: 0.583 train_loss: 1.177
epochs: [4/5] train_acc: 0.617 train_loss: 1.110
epochs: [5/5] train_acc: 0.647 train_loss: 0.994
############## server ##############
putting model into eval mode
correct are 0.596
cur_acc: 0.596
iteration [10/50]
############## client 20 ##############
